Date,Time,Period,Unit V,Unit A,Unit W,Voltage/Phase 1,Voltage/Phase 2,Voltage/Phase 3,Voltage/Phase III,Maximum voltage/Phase 1,Maximum voltage/Phase 2,Maximum voltage/Phase 3,Minimum voltage/Phase 1,Minimum voltage/Phase 2,Minimum voltage/Phase 3,Current/Phase 1,Current/Phase 2,Current/Phase 3,Current/Phase III,Maximum current/Phase 1,Maximum current/Phase 2,Maximum current/Phase 3,Minimum current/Phase 1,Minimum current/Phase 2,Minimum current/Phase 3,Active power/Phase 1 +,Active power/Phase 1 -,Active power/Phase 2 +,Active power/Phase 2 -,Active power/Phase 3 +,Active power/Phase 3 -,Active power/Phase III +,Active power/Phase III -,Reactive power L/Phase 1 +,Reactive power L/Phase 1 -,Reactive power L/Phase 2 +,Reactive power L/Phase 2 -,Reactive power L/Phase 3 +,Reactive power L/Phase 3 -,Reactive power L/Phase III +,Reactive power L/Phase III -,Reactive power C/Phase 1 +,Reactive power C/Phase 1 -,Reactive power C/Phase 2 +,Reactive power C/Phase 2 -,Reactive power C/Phase 3 +,Reactive power C/Phase 3 -,Reactive power C/Phase III +,Reactive power C/Phase III -,Power factor/Phase 1 +,Power factor/Phase 1 -,Power factor/Phase 2 +,Power factor/Phase 2 -,Power factor/Phase 3 +,Power factor/Phase 3 -,Power factor/Phase III +,Power factor/Phase III -,Energy/Active energy +,Energy/Active energy -,Energy/Reactive energy L +,Energy/Reactive energy L-,Energy/Reactive energy C +,Energy/Reactive energy C -,Frequency/Frequency
04/29/2011,12:57:23,300,V,A,W,235,233,233,233,235,234,234,233,232,232,1.513,5.007,6.402,4.307,3.105,5.085,6.557,0.000,4.968,6.363,255,0,945,0,1217,0,2417,0,246,0,618,0,854,0,1718,0,0,0,0,0,0,0,0,0,0.73,0.00,0.81,0.00,0.81,0.00,0.80,0.00,916.728997,0.000000,544.702370,0.000000,0.074602,0.000000,50.0
04/29/2011,13:00:00,300,V,A,W,234,233,233,233,235,235,234,233,231,231,3.765,5.046,4.811,4.540,13.818,9.355,6.441,0.000,4.968,4.229,847,0,964,0,954,0,2765,0,127,0,627,0,572,0,1326,0,0,0,0,0,0,0,0,0,0.96,0.00,0.82,0.00,0.85,0.00,0.87,0.00,916.961232,0.000000,544.814801,0.000000,0.074602,0.000000,49.9
04/29/2011,13:05:00,300,V,A,W,236,235,235,235,238,237,237,234,234,233,4.774,6.172,4.035,4.993,14.361,6.327,14.783,1.591,6.133,3.259,1020,0,1173,0,808,0,3001,0,337,0,818,0,454,0,1609,0,0,0,0,0,0,0,0,0,0.91,0.00,0.81,0.00,0.85,0.00,0.85,0.00,917.212455,0.000000,544.949725,0.000000,0.074602,0.000000,50.0
04/29/2011,13:10:00,300,V,A,W,235,235,234,234,236,235,235,234,233,233,6.055,5.590,10.360,7.335,15.836,6.288,10.670,3.765,5.007,8.187,1221,0,1064,0,1762,0,4047,0,619,0,727,0,1672,0,3018,0,0,0,0,0,0,0,0,0,0.85,0.00,0.81,0.00,0.72,0.00,0.78,0.00,917.550934,0.000000,545.202373,0.000000,0.074602,0.000000,50.0
04/29/2011,13:15:00,300,V,A,W,235,235,234,234,236,235,235,234,234,233,4.308,5.007,8.109,5.808,14.400,5.163,8.381,0.000,4.968,8.070,911,0,955,0,1390,0,3256,0,282,0,636,0,1281,0,2199,0,0,0,0,0,0,0,0,0,0.90,0.00,0.81,0.00,0.73,0.00,0.80,0.00,917.824292,0.000000,545.387172,0.000000,0.074602,0.000000,50.0
04/29/2011,13:20:00,300,V,A,W,235,234,234,234,236,235,235,233,232,233,2.639,5.007,8.614,5.420,13.934,5.124,12.610,0.000,4.968,6.285,619,0,955,0,1508,0,3082,0,0,0,627,0,1335,0,1962,0,0,0,0,0,0,0,0,0,1.00,0.00,0.81,0.00,0.75,0.00,0.81,0.00,918.082727,0.000000,545.552218,0.000000,0.074603,0.000000,50.0
04/29/2011,13:25:00,300,V,A,W,235,235,235,235,236,236,236,234,234,234,4.580,5.395,7.721,5.898,15.293,9.899,8.691,0.000,4.968,6.247,966,0,1027,0,1372,0,3365,0,355,0,691,0,1181,0,2227,0,0,0,0,0,0,0,0,0,0.90,0.00,0.81,0.00,0.75,0.00,0.81,0.00,918.364716,0.000000,545.739539,0.000000,0.074603,0.000000,50.0
04/29/2011,13:30:00,300,V,A,W,235,234,235,234,236,235,236,234,233,234,3.765,6.172,4.345,4.760,15.293,6.288,6.518,3.066,6.094,3.259,701,0,1164,0,863,0,2728,0,483,0,809,0,508,0,1800,0,0,0,0,0,0,0,0,0,0.79,0.00,0.81,0.00,0.84,0.00,0.81,0.00,918.593835,0.000000,545.891426,0.000000,0.074603,0.000000,50.0
04/29/2011,13:35:00,300,V,A,W,236,235,235,235,237,236,236,234,233,233,1.785,6.599,4.656,4.346,13.779,11.995,11.174,0.000,4.968,3.142,419,0,1164,0,908,0,2491,0,0,0,973,0,590,0,1563,0,0,0,0,0,0,0,0,0,1.00,0.00,0.75,0.00,0.83,0.00,0.81,0.00,918.802854,0.000000,546.022517,0.000000,0.074603,0.000000,50.0
04/29/2011,13:40:00,300,V,A,W,236,235,235,235,237,236,236,234,234,234,3.066,5.085,6.285,4.812,13.857,8.307,8.226,0.000,4.968,3.104,701,0,964,0,1135,0,2800,0,72,0,654,0,936,0,1662,0,0,0,0,0,0,0,0,0,0.96,0.00,0.80,0.00,0.77,0.00,0.82,0.00,919.037278,0.000000,546.162140,0.000000,0.074603,0.000000,50.0
04/29/2011,13:45:00,300,V,A,W,234,233,234,233,237,236,236,233,231,232,5.395,5.512,7.760,6.222,15.215,11.529,8.109,3.027,4.968,7.411,1102,0,1009,0,1317,0,3428,0,483,0,736,0,1244,0,2463,0,0,0,0,0,0,0,0,0,0.87,0.00,0.78,0.00,0.72,0.00,0.78,0.00,919.324133,0.000000,546.369120,0.000000,0.074603,0.000000,50.0
04/29/2011,13:50:00,300,V,A,W,235,233,233,233,236,234,234,233,232,233,4.580,6.405,10.282,7.089,15.215,9.510,14.007,0.000,4.930,7.527,975,0,1164,0,1726,0,3865,0,328,0,891,0,1672,0,2891,0,0,0,0,0,0,0,0,0,0.90,0.00,0.77,0.00,0.71,0.00,0.77,0.00,919.647382,0.000000,546.610940,0.000000,0.074603,0.000000,50.0
04/29/2011,13:55:00,300,V,A,W,235,234,234,234,236,235,236,235,233,234,3.998,6.793,6.441,5.744,14.439,9.200,11.524,1.591,6.133,5.121,902,0,1246,0,1126,0,3274,0,182,0,945,0,999,0,2126,0,0,0,0,0,0,0,0,0,0.96,0.00,0.78,0.00,0.74,0.00,0.81,0.00,919.921856,0.000000,546.789231,0.000000,0.074603,0.000000,50.0
04/29/2011,14:00:00,300,V,A,W,235,234,234,234,237,235,236,234,233,234,5.084,5.473,5.354,5.303,15.875,9.083,9.933,1.591,4.968,5.121,1075,0,1018,0,981,0,3074,0,410,0,727,0,781,0,1918,0,0,0,0,0,0,0,0,0,0.90,0.00,0.79,0.00,0.78,0.00,0.82,0.00,920.179838,0.000000,546.950479,0.000000,0.074603,0.000000,50.0
04/29/2011,14:05:00,300,V,A,W,234,233,233,233,235,234,235,231,231,231,6.016,6.832,5.859,6.235,38.389,28.649,27.665,3.765,4.968,3.104,1130,0,1227,0,1117,0,3474,0,774,0,945,0,763,0,2482,0,0,0,0,0,0,0,0,0,0.80,0.00,0.77,0.00,0.82,0.00,0.79,0.00,920.471145,0.000000,547.158851,0.000000,0.074603,0.000000,50.0
04/29/2011,14:10:00,300,V,A,W,234,232,233,233,235,233,234,233,232,233,1.824,9.821,3.065,4.903,15.642,11.801,3.181,0.000,4.968,3.065,401,0,1546,0,636,0,2583,0,109,0,1655,0,299,0,2063,0,0,0,0,0,0,0,0,0,0.94,0.00,0.67,0.00,0.89,0.00,0.75,0.00,920.687544,0.000000,547.331384,0.000000,0.074603,0.000000,50.0
04/29/2011,14:15:00,300,V,A,W,235,232,233,233,236,233,234,234,232,233,2.639,12.888,8.070,7.865,13.857,16.304,12.222,0.000,11.762,3.065,619,0,1910,0,1390,0,3919,0,0,0,2310,0,1254,0,3564,0,0,0,0,0,0,0,0,0,0.99,0.00,0.63,0.00,0.74,0.00,0.71,0.00,921.015175,0.000000,547.629821,0.000000,0.074603,0.000000,50.0
04/29/2011,14:20:00,300,V,A,W,235,233,234,234,236,234,235,234,232,233,5.201,13.276,9.622,9.366,15.371,13.664,12.765,0.000,12.383,8.032,1075,0,1919,0,1626,0,4620,0,455,0,2428,0,1553,0,4436,0,0,0,0,0,0,0,0,0,0.88,0.00,0.62,0.00,0.72,0.00,0.70,0.00,921.402231,0.000000,548.001217,0.000000,0.074603,0.000000,50.0
04/29/2011,14:25:00,300,V,A,W,235,233,234,234,236,234,235,234,232,233,4.852,12.461,9.079,8.797,15.371,12.655,9.157,0.000,12.383,9.040,1011,0,1755,0,1553,0,4319,0,410,0,2319,0,1453,0,4182,0,0,0,0,0,0,0,0,0,0.89,0.00,0.60,0.00,0.73,0.00,0.70,0.00,921.764067,0.000000,548.351752,0.000000,0.074603,0.000000,50.0
04/29/2011,14:30:00,300,V,A,W,234,231,232,232,236,234,234,230,227,228,2.639,12.422,8.769,7.943,13.740,12.577,13.076,0.000,12.073,8.303,610,0,1764,0,1517,0,3891,0,0,0,2273,0,1363,0,3636,0,0,0,0,0,0,0,0,0,1.00,0.00,0.61,0.00,0.74,0.00,0.70,0.00,922.090231,0.000000,548.656105,0.000000,0.074603,0.000000,50.0
04/29/2011,14:35:00,300,V,A,W,233,231,232,232,234,233,233,231,231,231,3.338,6.560,4.889,4.929,15.332,12.461,8.342,0.000,5.007,3.569,747,0,1127,0,917,0,2791,0,136,0,945,0,645,0,1726,0,0,0,0,0,0,0,0,0,0.97,0.00,0.74,0.00,0.81,0.00,0.81,0.00,922.324733,0.000000,548.800691,0.000000,0.074603,0.000000,50.0
04/29/2011,14:40:00,300,V,A,W,233,231,232,232,234,232,233,231,230,230,4.308,6.133,3.104,4.515,15.215,9.277,8.769,2.988,5.046,2.599,838,0,1164,0,636,0,2638,0,473,0,773,0,318,0,1564,0,0,0,0,0,0,0,0,0,0.83,0.00,0.82,0.00,0.88,0.00,0.84,0.00,922.545494,0.000000,548.932343,0.000000,0.074603,0.000000,50.0
04/29/2011,14:45:00,300,V,A,W,233,232,232,232,234,232,233,231,230,231,3.532,5.823,6.053,5.136,15.060,6.327,9.157,1.591,5.007,4.850,719,0,1109,0,1108,0,2936,0,346,0,718,0,845,0,1909,0,0,0,0,0,0,0,0,0,0.87,0.00,0.82,0.00,0.79,0.00,0.82,0.00,922.791855,0.000000,549.093215,0.000000,0.074603,0.000000,49.9
04/29/2011,14:50:00,300,V,A,W,233,232,232,232,234,233,233,232,231,231,4.036,5.046,7.682,5.588,14.245,5.201,9.040,1.591,5.007,5.044,902,0,964,0,1317,0,3183,0,173,0,609,0,1199,0,1981,0,0,0,0,0,0,0,0,0,0.96,0.00,0.82,0.00,0.73,0.00,0.81,0.00,923.058236,0.000000,549.259577,0.000000,0.074603,0.000000,50.0
04/29/2011,14:55:00,300,V,A,W,232,231,231,231,233,232,232,231,230,229,5.473,5.046,9.234,6.584,16.069,5.201,13.891,1.552,5.007,7.876,1121,0,964,0,1581,0,3666,0,455,0,609,0,1426,0,2490,0,0,0,0,0,0,0,0,0,0.88,0.00,0.82,0.00,0.74,0.00,0.80,0.00,923.365198,0.000000,549.468795,0.000000,0.074603,0.000000,50.0
04/29/2011,15:00:00,300,V,A,W,231,230,230,230,232,232,231,231,229,229,5.744,5.163,10.748,7.218,15.642,8.928,14.861,2.988,5.007,9.118,1157,0,982,0,1872,0,4011,0,528,0,618,0,1626,0,2772,0,0,0,0,0,0,0,0,0,0.87,0.00,0.82,0.00,0.75,0.00,0.80,0.00,923.700781,0.000000,549.701144,0.000000,0.074603,0.000000,50.0
04/29/2011,15:05:00,300,V,A,W,231,229,230,230,232,230,231,230,228,229,2.872,6.172,5.859,4.967,13.624,6.288,9.196,0.000,6.133,4.345,656,0,1173,0,1099,0,2928,0,27,0,764,0,754,0,1545,0,0,0,0,0,0,0,0,0,0.98,0.00,0.82,0.00,0.82,0.00,0.85,0.00,923.945687,0.000000,549.830967,0.000000,0.074603,0.000000,50.0
04/29/2011,15:10:00,300,V,A,W,231,230,230,230,233,231,231,230,229,229,2.833,5.590,4.772,4.398,15.332,6.327,10.049,0.000,5.007,3.375,656,0,1055,0,954,0,2665,0,27,0,673,0,527,0,1227,0,0,0,0,0,0,0,0,0,1.00,0.00,0.82,0.00,0.87,0.00,0.88,0.00,924.169223,0.000000,549.934815,0.000000,0.074603,0.000000,50.0
04/29/2011,15:15:00,300,V,A,W,231,230,230,230,232,231,232,230,229,229,3.260,5.046,4.345,4.217,15.060,5.124,6.169,2.988,4.968,3.375,583,0,955,0,872,0,2410,0,464,0,591,0,472,0,1527,0,0,0,0,0,0,0,0,0,0.77,0.00,0.82,0.00,0.87,0.00,0.82,0.00,924.371146,0.000000,550.063797,0.000000,0.074603,0.000000,50.0
04/29/2011,15:20:00,300,V,A,W,231,230,230,230,232,231,231,229,229,229,4.114,5.046,5.238,4.799,14.982,5.163,7.876,0.000,4.968,4.733,865,0,955,0,954,0,2774,0,300,0,600,0,726,0,1626,0,0,0,0,0,0,0,0,0,0.91,0.00,0.82,0.00,0.79,0.00,0.83,0.00,924.603949,0.000000,550.200716,0.000000,0.074603,0.000000,50.0
04/29/2011,15:25:00,300,V,A,W,231,230,230,230,232,231,231,230,229,230,2.717,5.357,10.631,6.235,13.663,10.132,14.861,0.000,4.968,7.566,619,0,1018,0,1844,0,3481,0,0,0,636,0,1617,0,2253,0,0,0,0,0,0,0,0,0,0.99,0.00,0.82,0.00,0.75,0.00,0.80,0.00,924.895290,0.000000,550.389916,0.000000,0.074603,0.000000,50.0
04/29/2011,15:30:00,300,V,A,W,231,230,231,230,233,231,232,231,229,230,4.075,6.211,9.312,6.532,13.663,6.327,11.330,0.000,6.172,9.118,865,0,1173,0,1626,0,3664,0,218,0,773,0,1399,0,2390,0,0,0,0,0,0,0,0,0,0.92,0.00,0.82,0.00,0.75,0.00,0.81,0.00,925.202623,0.000000,550.589684,0.000000,0.074603,0.000000,50.0
04/29/2011,15:35:00,300,V,A,W,232,231,231,231,233,232,232,231,229,230,5.744,5.434,9.545,6.907,20.533,6.250,15.249,2.988,5.007,9.079,1166,0,1027,0,1672,0,3865,0,528,0,663,0,1444,0,2635,0,0,0,0,0,0,0,0,0,0.87,0.00,0.82,0.00,0.75,0.00,0.80,0.00,925.526151,0.000000,550.810157,0.000000,0.074603,0.000000,50.0
04/29/2011,15:40:00,300,V,A,W,232,231,232,231,233,231,232,231,230,231,4.696,5.046,5.703,5.148,14.167,5.163,10.360,1.591,5.007,3.336,993,0,964,0,1090,0,3047,0,300,0,600,0,726,0,1626,0,0,0,0,0,0,0,0,0,0.91,0.00,0.82,0.00,0.82,0.00,0.85,0.00,925.781412,0.000000,550.947058,0.000000,0.074603,0.000000,50.0
04/29/2011,15:45:00,300,V,A,W,231,230,231,230,233,231,232,230,228,230,3.027,5.046,3.336,3.803,14.206,5.163,3.414,1.552,5.007,3.336,656,0,955,0,708,0,2319,0,173,0,591,0,281,0,1045,0,0,0,0,0,0,0,0,0,0.94,0.00,0.82,0.00,0.91,0.00,0.88,0.00,925.976177,0.000000,551.035562,0.000000,0.074603,0.000000,50.0
04/29/2011,15:50:00,300,V,A,W,231,229,231,230,232,230,231,231,229,230,4.347,5.551,5.975,5.291,14.051,9.666,12.145,1.552,5.007,3.336,811,0,1045,0,1117,0,2973,0,519,0,663,0,790,0,1972,0,0,0,0,0,0,0,0,0,0.81,0.00,0.82,0.00,0.81,0.00,0.81,0.00,926.225612,0.000000,551.201123,0.000000,0.074603,0.000000,50.0
04/29/2011,15:55:00,300,V,A,W,231,230,230,230,232,231,231,230,229,230,5.240,6.172,7.255,6.222,15.060,6.327,11.213,0.000,6.133,6.324,1075,0,1173,0,1317,0,3565,0,437,0,764,0,1026,0,2227,0,0,0,0,0,0,0,0,0,0.89,0.00,0.82,0.00,0.78,0.00,0.83,0.00,926.524207,0.000000,551.388308,0.000000,0.074603,0.000000,50.0
04/29/2011,16:00:00,300,V,A,W,231,230,230,230,232,231,231,231,229,230,2.678,5.240,8.730,5.549,13.624,6.211,9.196,0.000,5.007,8.536,628,0,1000,0,1526,0,3154,0,0,0,627,0,1317,0,1944,0,0,0,0,0,0,0,0,0,1.00,0.00,0.83,0.00,0.75,0.00,0.82,0.00,926.787696,0.000000,551.550967,0.000000,0.074603,0.000000,50.0
04/29/2011,16:05:00,300,V,A,W,232,230,230,230,233,231,231,231,229,230,3.299,5.046,10.204,6.183,13.740,5.163,13.580,0.000,5.007,8.575,738,0,964,0,1753,0,3455,0,91,0,600,0,1572,0,2263,0,0,0,0,0,0,0,0,0,0.96,0.00,0.82,0.00,0.74,0.00,0.80,0.00,927.076463,0.000000,551.740368,0.000000,0.074603,0.000000,50.0
04/29/2011,16:10:00,300,V,A,W,231,230,230,230,232,231,231,231,230,230,5.356,7.142,7.411,6.636,15.060,11.646,13.076,2.988,5.007,6.014,1093,0,1218,0,1335,0,3646,0,464,0,1045,0,1063,0,2572,0,0,0,0,0,0,0,0,0,0.88,0.00,0.74,0.00,0.78,0.00,0.79,0.00,927.382024,0.000000,551.956314,0.000000,0.074603,0.000000,50.0
04/29/2011,16:15:00,300,V,A,W,231,230,231,230,232,231,231,231,229,230,3.726,12.965,4.268,6.986,13.624,17.003,8.769,0.000,11.180,3.336,756,0,2101,0,854,0,3711,0,282,0,2101,0,454,0,2837,0,0,0,0,0,0,0,0,0,0.87,0.00,0.70,0.00,0.87,0.00,0.76,0.00,927.692220,0.000000,552.193480,0.000000,0.074603,0.000000,50.0
04/29/2011,16:20:00,300,V,A,W,231,230,231,230,232,230,232,231,228,229,0.000,16.809,5.859,7.556,13.546,16.964,7.643,0.000,16.770,5.277,0,0,3119,0,1108,0,4227,0,0,0,2292,0,781,0,3073,0,0,0,0,0,0,0,0,0,0.00,0.00,0.80,0.00,0.81,0.00,0.81,0.00,928.060250,0.000000,552.450242,0.000000,0.074603,0.000000,50.0
04/29/2011,16:25:00,300,V,A,W,232,230,231,231,233,231,232,231,229,230,4.425,14.091,6.208,8.241,13.663,16.886,10.631,0.000,12.228,5.277,920,0,2355,0,1145,0,4420,0,273,0,2192,0,854,0,3319,0,0,0,0,0,0,0,0,0,0.90,0.00,0.72,0.00,0.80,0.00,0.77,0.00,928.430263,0.000000,552.728475,0.000000,0.074603,0.000000,50.0
04/29/2011,16:30:00,300,V,A,W,231,230,230,230,233,231,231,231,229,230,6.094,12.344,7.605,8.681,15.720,12.500,11.873,3.726,12.267,6.324,1221,0,1773,0,1372,0,4366,0,583,0,2201,0,1081,0,3865,0,0,0,0,0,0,0,0,0,0.86,0.00,0.62,0.00,0.78,0.00,0.72,0.00,928.795665,0.000000,553.051299,0.000000,0.074603,0.000000,50.0
04/29/2011,16:35:00,300,V,A,W,231,229,230,230,233,230,231,231,229,229,4.541,12.655,9.739,8.978,14.167,12.965,11.524,1.552,12.305,8.032,975,0,1873,0,1690,0,4538,0,264,0,2201,0,1481,0,3946,0,0,0,0,0,0,0,0,0,0.92,0.00,0.64,0.00,0.75,0.00,0.73,0.00,929.174902,0.000000,553.381511,0.000000,0.074603,0.000000,50.0
04/29/2011,16:40:00,300,V,A,W,231,230,230,230,232,231,231,231,229,230,3.998,13.703,7.566,8.422,14.090,16.653,8.109,1.552,12.771,5.471,893,0,2101,0,1317,0,4311,0,173,0,2328,0,1145,0,3646,0,0,0,0,0,0,0,0,0,0.96,0.00,0.66,0.00,0.75,0.00,0.74,0.00,929.535282,0.000000,553.685829,0.000000,0.074603,0.000000,50.0
04/29/2011,16:45:00,300,V,A,W,231,229,230,230,232,230,231,230,228,229,5.007,14.052,7.488,8.849,15.021,14.324,11.524,1.552,13.004,5.471,993,0,2164,0,1354,0,4511,0,483,0,2364,0,1054,0,3901,0,0,0,0,0,0,0,0,0,0.86,0.00,0.67,0.00,0.78,0.00,0.74,0.00,929.912845,0.000000,554.012824,0.000000,0.074603,0.000000,50.0
04/29/2011,16:50:00,300,V,A,W,232,230,231,231,233,231,232,231,229,230,3.105,13.043,4.966,7.038,14.982,13.198,9.390,0.000,12.965,3.336,574,0,1982,0,963,0,3519,0,401,0,2237,0,599,0,3237,0,0,0,0,0,0,0,0,0,0.79,0.00,0.66,0.00,0.84,0.00,0.72,0.00,930.206925,0.000000,554.283484,0.000000,0.074603,0.000000,50.0
04/29/2011,16:55:00,300,V,A,W,232,231,231,231,233,231,232,231,230,230,2.678,13.082,6.867,7.542,13.702,13.276,13.037,0.000,13.004,5.315,619,0,1982,0,1263,0,3864,0,0,0,2246,0,963,0,3209,0,0,0,0,0,0,0,0,0,0.99,0.00,0.65,0.00,0.79,0.00,0.74,0.00,930.530327,0.000000,554.551613,0.000000,0.074603,0.000000,50.0
04/29/2011,17:00:00,300,V,A,W,232,230,231,231,233,232,232,231,229,230,2.678,13.043,7.876,7.865,13.702,13.237,8.614,0.000,12.965,6.285,619,0,1982,0,1417,0,4018,0,0,0,2237,0,1145,0,3382,0,0,0,0,0,0,0,0,0,0.99,0.00,0.66,0.00,0.77,0.00,0.73,0.00,930.866390,0.000000,554.834762,0.000000,0.074603,0.000000,50.0
04/29/2011,17:05:00,300,V,A,W,231,229,230,230,232,230,231,231,228,229,4.153,14.014,12.688,10.285,15.798,17.546,19.983,0.000,12.965,6.285,956,0,2164,0,2744,0,5864,0,63,0,2346,0,836,0,3245,0,0,0,0,0,0,0,0,0,0.99,0.00,0.67,0.00,0.93,0.00,0.82,0.00,931.356490,0.000000,555.106561,0.000000,0.074611,0.000000,50.0
04/29/2011,17:10:00,300,V,A,W,231,229,229,229,233,230,230,230,227,227,5.744,17.430,30.149,17.774,15.875,25.155,38.336,3.260,14.052,18.624,1294,0,3137,0,6815,0,11246,0,200,0,2301,0,1217,0,3718,0,0,0,0,0,0,0,0,0,0.97,0.00,0.78,0.00,0.98,0.00,0.91,0.00,932.294951,0.000000,555.417432,0.000000,0.074611,0.000000,50.0
04/29/2011,17:15:00,300,V,A,W,231,229,229,229,233,231,230,230,227,228,6.210,20.535,24.484,17.076,17.156,23.874,32.826,3.260,13.004,14.628,1376,0,4092,0,5516,0,10984,0,318,0,2164,0,1045,0,3527,0,0,0,0,0,0,0,0,0,0.96,0.00,0.86,0.00,0.98,0.00,0.93,0.00,933.212650,0.000000,555.713244,0.000000,0.074611,0.000000,50.0
04/29/2011,17:20:00,300,V,A,W,231,229,229,229,232,230,230,229,227,227,5.589,12.965,21.612,13.388,17.544,13.121,28.209,4.813,12.888,14.511,1203,0,1964,0,4889,0,8056,0,446,0,2201,0,799,0,3446,0,0,0,0,0,0,0,0,0,0.93,0.00,0.66,0.00,0.98,0.00,0.87,0.00,933.885014,0.000000,556.002250,0.000000,0.074611,0.000000,50.0
04/29/2011,17:25:00,300,V,A,W,231,229,229,229,232,230,230,230,228,228,8.112,14.635,17.189,13.312,18.127,23.951,32.593,5.317,12.927,14.550,1786,0,2428,0,3762,0,7976,0,483,0,2201,0,1208,0,3892,0,0,0,0,0,0,0,0,0,0.95,0.00,0.72,0.00,0.95,0.00,0.87,0.00,934.550916,0.000000,556.327782,0.000000,0.074611,0.000000,50.0
04/29/2011,17:30:00,300,V,A,W,230,229,229,229,231,231,230,229,229,228,18.282,14.441,17.771,16.831,57.399,36.684,40.313,5.589,13.004,14.395,4037,0,2228,0,3934,0,10199,0,1048,0,2419,0,1026,0,4493,0,0,0,0,0,0,0,0,0,0.95,0.00,0.67,0.00,0.96,0.00,0.87,0.00,935.402444,0.000000,556.703356,0.000000,0.074611,0.000000,50.0
04/29/2011,17:35:00,300,V,A,W,232,231,230,231,233,231,231,230,230,230,13.507,13.121,16.607,14.411,34.585,13.392,19.711,6.831,13.043,15.249,2952,0,1991,0,3698,0,8641,0,884,0,2255,0,1035,0,4174,0,0,0,0,0,0,0,0,0,0.94,0.00,0.65,0.00,0.96,0.00,0.86,0.00,936.124048,0.000000,557.052883,0.000000,0.074611,0.000000,50.0
04/29/2011,17:40:00,300,V,A,W,231,230,231,230,232,231,232,230,228,229,8.461,14.635,10.204,11.100,19.058,24.068,15.365,6.715,12.965,4.733,1777,0,2419,0,2153,0,6349,0,774,0,2228,0,881,0,3883,0,0,0,0,0,0,0,0,0,0.90,0.00,0.71,0.00,0.91,0.00,0.82,0.00,936.654875,0.000000,557.377406,0.000000,0.074611,0.000000,50.0
04/29/2011,17:45:00,300,V,A,W,232,230,231,231,234,231,232,231,229,230,10.557,14.868,8.303,11.242,31.596,37.888,32.516,4.929,13.082,4.695,2214,0,2301,0,1499,0,6014,0,947,0,2510,0,1190,0,4647,0,0,0,0,0,0,0,0,0,0.90,0.00,0.67,0.00,0.78,0.00,0.77,0.00,937.157296,0.000000,557.765405,0.000000,0.074611,0.000000,50.0
04/29/2011,17:50:00,300,V,A,W,233,230,231,231,234,232,232,232,229,230,9.471,17.779,10.088,12.446,41.177,47.593,33.563,4.852,14.169,7.643,2050,0,2974,0,1835,0,6859,0,683,0,2719,0,1435,0,4837,0,0,0,0,0,0,0,0,0,0.93,0.00,0.72,0.00,0.78,0.00,0.79,0.00,937.730893,0.000000,558.170133,0.000000,0.074611,0.000000,50.0
04/29/2011,17:55:00,300,V,A,W,233,231,231,231,234,232,233,232,230,230,8.927,14.790,7.915,10.544,24.027,32.298,27.083,5.317,14.014,6.014,1932,0,2264,0,1490,0,5686,0,656,0,2537,0,1054,0,4247,0,0,0,0,0,0,0,0,0,0.93,0.00,0.66,0.00,0.81,0.00,0.77,0.00,938.206529,0.000000,558.525467,0.000000,0.074611,0.000000,50.0
04/29/2011,18:00:00,300,V,A,W,233,232,232,232,235,233,233,232,230,231,9.277,14.402,11.252,11.643,19.175,15.566,15.093,6.831,13.742,9.273,1986,0,2164,0,1981,0,6131,0,802,0,2519,0,1717,0,5038,0,0,0,0,0,0,0,0,0,0.91,0.00,0.64,0.00,0.75,0.00,0.75,0.00,938.718648,0.000000,558.947085,0.000000,0.074611,0.000000,50.0
04/29/2011,18:05:00,300,V,A,W,232,231,231,231,234,232,232,231,229,230,14.361,21.661,17.616,17.879,32.683,52.795,38.413,6.909,13.819,12.610,2998,0,3474,0,3026,0,9498,0,1348,0,3510,0,2744,0,7602,0,0,0,0,0,0,0,0,0,0.89,0.00,0.69,0.00,0.74,0.00,0.76,0.00,939.511544,0.000000,559.582118,0.000000,0.074611,0.000000,50.0
04/29/2011,18:10:00,300,V,A,W,232,231,231,231,233,231,232,231,230,231,11.761,19.720,13.541,15.007,25.929,23.447,18.004,7.957,19.060,12.649,2478,0,2946,0,2335,0,7759,0,1057,0,3465,0,2108,0,6630,0,0,0,0,0,0,0,0,0,0.90,0.00,0.64,0.00,0.74,0.00,0.74,0.00,940.159617,0.000000,560.136529,0.000000,0.074611,0.000000,50.0
04/29/2011,18:15:00,300,V,A,W,233,231,231,231,234,232,232,232,230,230,14.051,21.700,16.141,17.297,37.729,45.691,41.554,8.772,20.496,12.843,2889,0,3301,0,2762,0,8952,0,1467,0,3774,0,2535,0,7776,0,0,0,0,0,0,0,0,0,0.88,0.00,0.65,0.00,0.73,0.00,0.74,0.00,940.907047,0.000000,560.786624,0.000000,0.074611,0.000000,50.0
04/29/2011,18:20:00,300,V,A,W,233,231,232,232,234,232,233,232,230,231,13.469,21.661,11.058,15.396,22.862,31.094,12.921,10.713,19.410,10.709,2761,0,3447,0,1971,0,8179,0,1412,0,3565,0,1662,0,6639,0,0,0,0,0,0,0,0,0,0.87,0.00,0.68,0.00,0.76,0.00,0.76,0.00,941.590135,0.000000,561.342211,0.000000,0.074611,0.000000,50.0
