Date,Time,Period,Unit V,Unit A,Unit W,Unit An,Voltage/Phase 1,Voltage/Phase 2,Voltage/Phase 3,Voltage/Triphasic ~,Maximum voltage/Phase 1,Maximum voltage/Phase 2,Maximum voltage/Phase 3,Maximum voltage/Triphasic ~,Minimum voltage/Phase 1,Minimum voltage/Phase 2,Minimum voltage/Phase 3,Minimum voltage/Triphasic ~,Current/Phase 1,Current/Phase 2,Current/Phase 3,Current/Triphasic ~,Current/In,Maximum current/Phase 1,Maximum current/Phase 2,Maximum current/Phase 3,Maximum current/Triphasic ~,Maximum current/In,Power/Phase 1 +,Power/Phase 2 +,Power/Phase 3 +,Power/Triphasic +,Power L/Phase 1 +,Power L/Phase 2 +,Power L/Phase 3 +,Power L/Triphasic +,Power C/Phase 1 +,Power C/Phase 2 +,Power C/Phase 3 +,Power C/Triphasic +,Power factor/Phase 1 +,Power factor/Phase 2 +,Power factor/Phase 3 +,Power factor/Triphasic +,Frequency/Inst,Aparent power/Phase 1 ~,Aparent power/Phase 2 ~,Aparent power/Phase 3 ~,Aparent power/Triphasic,Energy/Energy III +,Energy/Energy L III +,Energy/Energy C III +,Maximum aparent power/Phase 1 maximum ~,Maximum aparent power/Phase 2 maximum ~,Maximum aparent power/Phase 3 maximum ~,Maximum aparent power/Triphasic maximum
06/29/2011,21:10:00,600.0,V,A,W,A,231,231,231,231,232,232,232,232,230,230,230,230,4.914,5.148,4.916,4.993,0.000,8.190,8.658,8.505,8.451,0.000,614,684,593,1891,782,758,760,2300,0,0,0,0,0.54,0.58,0.52,0.55,50.0,1135.134,1189.188,1135.596,3462,4180.532,563.328,8.333,1900.080,2008.656,1973.160,5860
06/29/2011,21:20:00,600.0,V,A,W,A,229,229,229,229,231,232,231,231,228,228,228,228,4.914,5.070,4.916,4.967,0.000,7.254,7.488,7.413,7.385,0.000,614,684,593,1891,745,740,742,2227,0,0,0,0,0.55,0.59,0.52,0.55,50.0,1125.306,1161.030,1125.764,3418,4180.848,563.703,8.333,1675.674,1737.216,1712.403,5072
06/29/2011,21:30:00,600.0,V,A,W,A,227,228,227,227,229,229,229,229,226,226,227,226,4.992,5.226,4.994,5.071,0.000,8.268,8.346,8.271,8.295,0.000,633,703,612,1948,726,721,723,2170,0,0,0,0,0.56,0.59,0.54,0.56,50.0,1133.184,1191.528,1133.638,3465,4181.176,564.067,8.333,1893.372,1911.234,1894.059,5657
06/29/2011,21:40:00,600.0,V,A,W,A,227,227,227,227,228,228,228,228,226,226,226,226,4.914,5.070,4.916,4.967,0.000,7.176,7.566,7.335,7.359,0.000,614,684,593,1891,726,703,723,2152,0,0,0,0,0.56,0.59,0.53,0.56,50.0,1115.478,1150.890,1115.932,3384,4181.493,564.427,8.333,1636.128,1725.048,1672.380,5006
06/29/2011,21:50:00,600.0,V,A,W,A,228,228,228,228,230,230,229,230,228,228,228,228,1.950,2.106,1.950,2.002,0.000,7.254,7.722,7.491,7.489,0.000,242,277,241,760,279,277,278,834,0,0,0,0,0.58,0.59,0.55,0.57,50.0,444.600,480.168,444.600,1374,4181.625,564.573,8.333,1668.420,1776.060,1715.439,5138
06/29/2011,22:00:00,600.0,V,A,W,A,230,230,230,230,231,232,232,232,229,229,229,229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/29/2011,22:10:00,600.0,V,A,W,A,230,231,230,230,232,232,232,232,228,229,229,229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/29/2011,22:20:00,600.0,V,A,W,A,229,230,229,229,232,232,232,232,227,227,227,227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/29/2011,22:30:00,600.0,V,A,W,A,227,228,228,228,228,229,229,229,226,227,227,227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/29/2011,22:40:00,600.0,V,A,W,A,228,228,228,228,229,229,229,229,227,228,228,228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/29/2011,22:50:00,600.0,V,A,W,A,229,230,229,229,230,231,231,231,228,228,229,228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/29/2011,23:00:00,600.0,V,A,W,A,230,231,231,231,232,232,232,232,229,230,229,229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/29/2011,23:10:00,600.0,V,A,W,A,231,231,231,231,232,233,233,233,229,230,230,230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/29/2011,23:20:00,600.0,V,A,W,A,231,232,231,231,233,233,233,233,230,230,230,230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/29/2011,23:30:00,600.0,V,A,W,A,231,232,231,231,233,233,233,233,230,231,230,230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/29/2011,23:40:00,600.0,V,A,W,A,229,230,229,229,231,231,231,231,228,229,228,228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/29/2011,23:50:00,600.0,V,A,W,A,228,229,229,229,229,230,230,230,227,228,227,227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,00:00:00,600.0,V,A,W,A,228,229,229,229,229,230,230,230,227,227,227,227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,49.9,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,00:10:00,600.0,V,A,W,A,229,229,229,229,230,231,230,230,228,228,228,228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,00:20:00,600.0,V,A,W,A,229,230,230,230,231,231,231,231,229,229,229,229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,00:30:00,600.0,V,A,W,A,228,228,228,228,231,232,231,231,223,224,223,223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,00:40:00,600.0,V,A,W,A,228,228,228,228,230,230,230,230,226,227,226,226,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,00:50:00,600.0,V,A,W,A,229,229,229,229,230,231,230,230,228,228,228,228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,01:00:00,600.0,V,A,W,A,229,230,229,229,230,231,230,230,229,229,229,229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,01:10:00,600.0,V,A,W,A,230,230,230,230,231,231,231,231,229,229,229,229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,01:20:00,600.0,V,A,W,A,230,231,231,231,231,232,232,232,229,229,230,229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,01:30:00,600.0,V,A,W,A,231,231,231,231,231,232,232,232,230,230,230,230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,01:40:00,600.0,V,A,W,A,232,232,232,232,232,233,233,233,230,231,231,231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,01:50:00,600.0,V,A,W,A,232,232,232,232,233,233,233,233,231,231,231,231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,02:00:00,600.0,V,A,W,A,231,231,231,231,232,233,233,233,230,230,230,230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,02:10:00,600.0,V,A,W,A,230,231,230,230,232,232,232,232,229,230,229,229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,02:20:00,600.0,V,A,W,A,230,231,230,230,231,232,231,231,229,229,229,229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,02:30:00,600.0,V,A,W,A,230,231,231,231,231,232,231,231,230,229,230,230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,02:40:00,600.0,V,A,W,A,231,231,231,231,232,232,232,232,230,230,230,230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,02:50:00,600.0,V,A,W,A,231,232,232,232,233,233,233,233,231,231,231,231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,03:00:00,600.0,V,A,W,A,231,231,231,231,232,232,232,232,230,230,230,230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,03:10:00,600.0,V,A,W,A,231,231,231,231,232,232,232,232,230,230,230,230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,03:20:00,600.0,V,A,W,A,231,231,231,231,232,232,232,232,230,230,231,230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,03:30:00,600.0,V,A,W,A,231,232,231,231,232,233,232,232,230,231,231,231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,03:40:00,600.0,V,A,W,A,231,232,232,232,232,233,233,233,231,231,231,231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,03:50:00,600.0,V,A,W,A,232,233,232,232,233,234,233,233,230,231,230,230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,04:00:00,600.0,V,A,W,A,231,232,232,232,232,233,233,233,229,230,230,230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,04:10:00,600.0,V,A,W,A,230,231,231,231,231,232,232,232,229,230,230,230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,04:20:00,600.0,V,A,W,A,231,231,231,231,231,232,232,232,230,231,231,231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,50.0,0.000,0.000,0.000,0,4181.625,564.573,8.333,0.000,0.000,0.000,0
06/30/2011,04:30:00,600.0,V,A,W,A,230,231,231,231,231,232,232,232,229,230,230,230,56.708,59.514,60.087,58.770,0.000,86.814,86.268,96.757,89.946,0.000,12908,13548,13638,40094,2365,2554,2746,7665,0,0,0,0,0.98,0.98,0.98,0.98,50.0,13042.840,13747.734,13880.097,40735,4188.288,565.851,8.333,20054.034,20014.176,22447.624,62002
06/30/2011,04:40:00,600.0,V,A,W,A,230,231,231,231,231,231,232,231,229,229,230,229,70.593,71.448,72.807,71.616,0.000,78.468,78.546,86.769,81.261,0.000,16056,16232,16514,48802,2998,3257,3469,9724,0,0,0,0,0.98,0.98,0.98,0.98,50.0,16236.390,16504.488,16818.417,49637,4196.400,567.470,8.333,18126.108,18144.126,20130.408,56058
06/30/2011,04:50:00,600.0,V,A,W,A,230,230,230,230,231,231,232,231,229,229,229,229,70.827,71.370,72.885,71.694,0.000,82.836,82.914,88.642,84.797,0.000,16112,16176,16496,48784,3054,3331,3525,9910,0,0,0,0,0.98,0.98,0.98,0.98,50.0,16290.210,16415.100,16763.550,49641,4204.506,569.122,8.333,19135.116,19153.134,20564.944,58232
06/30/2011,05:00:00,600.0,V,A,W,A,230,230,230,230,230,231,231,231,229,230,230,230,70.281,70.668,72.105,71.018,0.000,81.432,81.666,83.258,82.119,0.000,15963,16010,16329,48302,2998,3276,3469,9743,0,0,0,0,0.98,0.98,0.98,0.98,50.0,16164.630,16253.640,16584.150,49105,4212.531,570.745,8.333,18729.360,18864.846,19232.598,56545
06/30/2011,05:10:00,600.0,V,A,W,A,229,230,230,230,230,231,231,231,229,229,229,229,51.404,51.870,53.064,52.113,0.000,80.808,80.340,82.633,81.260,0.000,11343,11401,11653,34397,2887,3091,3265,9243,0,0,0,0,0.96,0.95,0.95,0.95,50.0,11771.516,11930.100,12204.720,35984,4218.247,572.286,8.333,18585.840,18558.540,19088.223,55556
06/30/2011,05:20:00,600.0,V,A,W,A,230,230,230,230,231,231,231,231,229,229,230,229,57.878,58.188,59.541,58.536,0.000,80.574,80.808,85.130,82.171,0.000,12945,12974,13248,39167,2905,3128,3321,9354,0,0,0,0,0.97,0.96,0.96,0.96,50.0,13311.940,13383.240,13694.430,40489,4224.754,573.847,8.333,18612.594,18666.648,19665.030,56781
06/30/2011,05:30:00,600.0,V,A,W,A,230,230,230,230,231,231,231,231,229,228,229,229,52.418,52.572,54.000,52.997,0.000,78.546,78.468,81.385,79.466,0.000,11585,11568,11875,35028,2868,3053,3265,9186,0,0,0,0,0.96,0.95,0.95,0.95,50.0,12056.140,12091.560,12420.000,36593,4230.576,575.375,8.333,18144.126,18126.108,18799.935,54468
06/30/2011,05:40:00,600.0,V,A,W,A,230,230,230,230,231,231,231,231,228,228,228,228,49.844,49.998,51.503,50.448,0.000,75.429,75.972,81.853,77.751,0.000,10971,10957,11263,33191,2849,3035,3228,9112,0,0,0,0,0.95,0.95,0.95,0.95,50.0,11464.120,11499.540,11845.690,34832,4236.092,576.893,8.333,17424.099,17549.532,18908.043,53233
06/30/2011,05:50:00,600.0,V,A,W,A,229,229,229,229,230,230,230,230,229,228,229,229,47.582,48.282,49.084,48.316,0.000,81.042,77.298,81.385,79.908,0.000,10412,10531,10632,31575,2812,2979,3173,8964,0,0,0,0,0.95,0.95,0.94,0.94,50.0,10896.278,11056.578,11240.236,33281,4241.343,578.386,8.333,18639.660,17778.540,18718.550,54945
06/30/2011,06:00:00,600.0,V,A,W,A,229,228,229,229,230,230,230,230,228,228,228,228,34.711,35.490,35.896,35.366,0.000,58.112,60.372,61.570,60.018,0.000,7283,7440,7440,22163,2700,2831,2987,8518,0,0,0,0,0.91,0.91,0.90,0.91,50.0,7948.819,8091.720,8220.184,24300,4245.034,579.806,8.333,13365.760,13885.560,14161.100,41007
06/30/2011,06:10:00,600.0,V,A,W,A,229,229,229,229,230,230,230,230,227,227,227,227,40.874,41.886,42.373,41.711,0.000,65.913,68.562,68.359,67.611,0.000,8773,8995,9036,26804,2738,2905,3061,8704,0,0,0,0,0.93,0.93,0.92,0.93,50.0,9360.146,9591.894,9703.417,28690,4249.490,581.256,8.333,15159.990,15769.260,15722.570,46536
06/30/2011,06:20:00,600.0,V,A,W,A,229,229,229,229,230,230,230,230,229,228,229,229,48.908,49.686,50.567,49.720,0.000,66.147,64.662,71.324,67.378,0.000,10729,10901,11022,32652,2794,2998,3173,8965,0,0,0,0,0.95,0.95,0.94,0.95,50.0,11199.932,11378.094,11579.843,34285,4254.915,582.749,8.333,15213.810,14872.260,16404.520,45234
06/30/2011,06:30:00,600.0,V,A,W,A,229,229,229,229,230,230,230,230,228,228,228,228,51.248,51.480,52.908,51.879,0.000,67.551,66.690,70.154,68.132,0.000,11306,11327,11578,34211,2738,2942,3135,8815,0,0,0,0,0.96,0.95,0.95,0.95,50.0,11735.792,11788.920,12115.932,35710,4260.603,584.220,8.333,15536.730,15338.700,16135.420,45893
06/30/2011,06:40:00,600.0,V,A,W,A,229,229,229,229,230,230,230,230,228,228,228,228,49.532,50.934,52.362,50.943,0.000,66.459,67.470,69.764,67.898,0.000,10878,11123,11449,33450,2738,3128,3135,9001,0,0,0,0,0.95,0.95,0.95,0.95,50.0,11342.828,11663.886,11990.898,35054,4266.164,585.718,8.333,15285.570,15518.100,16045.720,46594
06/30/2011,06:50:00,600.0,V,A,W,A,228,228,228,228,229,229,229,229,227,227,227,227,57.722,58.812,60.321,58.952,0.000,74.181,74.490,78.420,75.697,0.000,12834,13011,13341,39186,2738,3146,3173,9057,0,0,0,0,0.97,0.96,0.96,0.97,50.0,13160.616,13409.136,13753.188,40411,4272.677,587.226,8.333,16987.449,17058.210,17958.180,51839
06/30/2011,07:00:00,600.0,V,A,W,A,227,227,227,227,229,229,229,229,226,226,226,226,28.393,29.796,30.590,29.593,0.000,57.644,58.110,63.677,59.810,0.000,5737,5941,6142,17820,2626,2887,2931,8444,0,0,0,0,0.88,0.87,0.88,0.88,50.0,6445.211,6763.692,6943.930,20213,4275.640,588.635,8.333,13200.476,13307.190,14582.033,40616
06/30/2011,07:10:00,600.0,V,A,W,A,227,227,227,227,228,228,228,228,226,226,226,226,31.279,32.916,33.711,32.635,0.000,68.721,69.420,72.885,70.342,0.000,6407,6663,6902,19972,2663,2979,2950,8592,0,0,0,0,0.90,0.89,0.90,0.89,50.0,7100.333,7471.932,7652.397,22251,4278.960,590.065,8.333,15668.388,15827.760,16617.780,47439
06/30/2011,07:20:00,600.0,V,A,W,A,228,227,227,227,229,229,229,229,226,226,226,226,47.270,48.594,49.865,48.576,0.000,75.429,76.284,79.746,77.153,0.000,10282,10457,10781,31520,2738,3109,3098,8945,0,0,0,0,0.95,0.94,0.94,0.94,50.0,10777.560,11030.838,11319.355,33205,4284.197,591.554,8.333,17273.241,17469.036,18261.834,52796
06/30/2011,07:30:00,600.0,V,A,W,A,229,228,228,228,230,230,229,230,227,227,227,227,54.056,55.848,57.044,55.649,0.000,75.585,76.752,79.356,77.231,0.000,11939,12234,12543,36716,2812,3257,3173,9242,0,0,0,0,0.96,0.95,0.96,0.96,50.0,12378.824,12733.344,13006.032,38212,4290.299,593.093,8.333,17384.550,17652.960,18172.524,52912
06/30/2011,07:40:00,600.0,V,A,W,A,229,229,229,229,230,230,230,230,228,228,228,228,42.122,43.212,44.324,43.219,0.000,75.897,77.142,80.214,77.751,0.000,9071,9217,9482,27770,2719,3053,3043,8815,0,0,0,0,0.94,0.93,0.93,0.93,50.0,9645.938,9895.548,10150.196,29697,4294.914,594.561,8.333,17456.310,17742.660,18449.220,53355
06/30/2011,07:50:00,600.0,V,A,W,A,228,227,227,227,229,229,229,229,226,226,226,226,45.398,47.034,48.148,46.860,0.000,75.195,75.972,79.356,76.841,0.000,9816,10050,10372,30238,2738,3109,3061,8908,0,0,0,0,0.94,0.93,0.94,0.94,50.0,10350.744,10676.718,10929.596,32020,4299.942,596.044,8.333,17219.655,17397.588,18172.524,52240
06/30/2011,08:00:00,600.0,V,A,W,A,225,225,225,225,227,227,227,227,224,224,224,224,56.318,57.720,59.229,57.756,0.000,75.585,76.284,79.044,76.971,0.000,12349,12549,12914,37812,2700,3128,3080,8908,0,0,0,0,0.97,0.96,0.96,0.96,50.0,12671.550,12987.000,13326.525,39097,4306.230,597.527,8.333,17157.795,17316.468,17942.988,51661
06/30/2011,08:10:00,600.0,V,A,W,A,225,225,225,225,227,227,227,227,223,224,223,223,48.206,48.750,50.099,49.018,0.000,75.117,75.348,77.255,75.907,0.000,10337,10383,10632,31352,2943,3202,3321,9466,0,0,0,0,0.95,0.94,0.94,0.94,50.0,10846.350,10968.750,11272.275,33146,4311.439,599.102,8.333,17051.559,17103.996,17536.885,51385
06/30/2011,08:20:00,600.0,V,A,W,A,226,226,226,226,228,228,228,228,224,224,224,224,29.875,30.966,31.682,30.841,0.000,59.673,60.294,61.024,60.330,0.000,5867,6015,6160,18042,3036,3257,3340,9633,0,0,0,0,0.86,0.85,0.85,0.86,50.0,6751.750,6998.316,7160.132,20956,4314.439,600.708,8.333,13605.444,13747.032,13913.472,40781
06/30/2011,08:30:00,600.0,V,A,W,A,225,226,225,225,227,227,226,227,224,224,224,224,32.215,33.306,34.179,33.233,0.000,59.517,60.294,64.223,61.345,0.000,6389,6533,6717,19639,3036,3276,3358,9670,0,0,0,0,0.88,0.86,0.87,0.87,50.0,7248.375,7527.156,7690.275,22527,4317.708,602.320,8.333,13510.359,13686.738,14514.398,41141
06/30/2011,08:40:00,600.0,V,A,W,A,227,227,227,227,231,231,230,231,225,224,224,224,30.265,31.278,32.072,31.205,0.000,62.481,64.350,63.755,63.529,0.000,5923,6070,6234,18227,3110,3313,3395,9818,0,0,0,0,0.86,0.85,0.85,0.85,50.0,6870.155,7100.106,7280.344,21307,4320.739,603.956,8.333,14433.111,14864.850,14663.650,42787
06/30/2011,08:50:00,600.0,V,A,W,A,228,228,227,228,229,229,229,229,226,226,225,226,32.449,33.462,34.491,33.467,0.000,63.651,64.740,64.457,64.283,0.000,6538,6681,6884,20103,3054,3276,3377,9707,0,0,0,0,0.88,0.87,0.87,0.88,50.0,7398.372,7629.336,7829.457,22874,4324.083,605.574,8.333,14576.079,14825.460,14760.653,43567
06/30/2011,09:00:00,600.0,V,A,W,A,226,227,226,226,228,228,227,228,225,225,224,225,32.605,33.228,34.179,33.337,0.000,57.098,57.174,63.287,59.186,0.000,6742,6811,6995,20548,2607,2813,2894,8314,0,0,0,0,0.91,0.90,0.90,0.90,50.0,7368.730,7542.756,7724.454,22675,4327.498,606.959,8.333,13018.344,13035.672,14366.149,39925
06/30/2011,09:10:00,600.0,V,A,W,A,225,225,225,225,227,227,226,227,224,224,224,224,32.917,33.618,34.335,33.623,0.000,59.205,59.514,61.414,60.044,0.000,6798,6866,7014,20678,2589,2757,2857,8203,0,0,0,0,0.91,0.90,0.90,0.90,50.0,7406.325,7564.050,7725.375,22759,4330.934,608.325,8.333,13439.535,13509.678,13879.564,40053
