Date,Time,Period,Unit V,Unit A,Unit W,Voltage/Phase 1,Voltage/Phase 2,Voltage/Phase 3,Voltage/Phase III,Maximum voltage/Phase 1,Maximum voltage/Phase 2,Maximum voltage/Phase 3,Minimum voltage/Phase 1,Minimum voltage/Phase 2,Minimum voltage/Phase 3,Current/Phase 1,Current/Phase 2,Current/Phase 3,Current/Phase III,Maximum current/Phase 1,Maximum current/Phase 2,Maximum current/Phase 3,Minimum current/Phase 1,Minimum current/Phase 2,Minimum current/Phase 3,Active power/Phase 1 +,Active power/Phase 1 -,Active power/Phase 2 +,Active power/Phase 2 -,Active power/Phase 3 +,Active power/Phase 3 -,Active power/Phase III +,Active power/Phase III -,Reactive power L/Phase 1 +,Reactive power L/Phase 1 -,Reactive power L/Phase 2 +,Reactive power L/Phase 2 -,Reactive power L/Phase 3 +,Reactive power L/Phase 3 -,Reactive power L/Phase III +,Reactive power L/Phase III -,Reactive power C/Phase 1 +,Reactive power C/Phase 1 -,Reactive power C/Phase 2 +,Reactive power C/Phase 2 -,Reactive power C/Phase 3 +,Reactive power C/Phase 3 -,Reactive power C/Phase III +,Reactive power C/Phase III -,Power factor/Phase 1 +,Power factor/Phase 1 -,Power factor/Phase 2 +,Power factor/Phase 2 -,Power factor/Phase 3 +,Power factor/Phase 3 -,Power factor/Phase III +,Power factor/Phase III -,Energy/Active energy +,Energy/Active energy -,Energy/Reactive energy L +,Energy/Reactive energy L-,Energy/Reactive energy C +,Energy/Reactive energy C -,Frequency/Frequency
06/30/2011,02:00:00,600,V,A,kW,231,231,231,231,232,233,233,230,230,230,49,49,57,51,75,75,82,34,35,43,11,0,11,0,13,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,189538.168,0.000,46017.652,0.000,230.081,0.000,50.0
06/30/2011,02:10:00,600,V,A,kW,230,230,230,230,231,232,232,229,230,230,29,27,37,31,78,76,85,0,0,26,6,0,6,0,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,189541.845,0.000,46017.977,0.000,230.339,0.000,50.0
06/30/2011,02:20:00,600,V,A,kW,230,230,230,230,231,232,231,229,230,229,36,36,44,38,88,85,92,25,24,32,8,0,8,0,10,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.00,-0.98,0.00,-0.99,0.00,0.99,0.00,189546.341,0.000,46018.439,0.000,230.801,0.000,50.0
06/30/2011,02:30:00,600,V,A,kW,230,230,231,230,231,232,231,229,230,230,44,44,52,46,86,85,94,29,30,39,10,0,10,0,12,0,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.98,0.00,0.98,0.00,0.99,0.00,0.98,0.00,189551.737,0.000,46019.267,0.000,231.120,0.000,50.0
06/30/2011,02:40:00,600,V,A,kW,231,231,231,231,232,232,232,230,230,230,45,44,53,47,79,81,88,0,0,26,10,0,10,0,12,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.00,-0.99,0.00,1.00,0.00,0.99,0.00,189557.266,0.000,46019.599,0.000,231.609,0.000,50.0
06/30/2011,02:50:00,600,V,A,kW,231,232,232,231,232,233,233,231,231,231,37,35,49,40,69,65,76,0,0,26,8,0,8,0,11,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,-0.99,0.00,0.99,0.00,189562.062,0.000,46019.941,0.000,231.824,0.000,50.0
06/30/2011,03:00:00,600,V,A,kW,231,231,231,231,231,232,232,230,230,230,53,46,58,52,104,99,108,45,39,52,12,0,10,0,13,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,189568.309,0.000,46020.236,0.000,232.037,0.000,50.0
06/30/2011,03:10:00,600,V,A,kW,231,231,231,231,232,232,232,230,230,231,61,55,69,61,102,96,109,45,41,54,14,0,13,0,16,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,189575.595,0.000,46020.406,0.000,232.632,0.000,50.0
06/30/2011,03:20:00,600,V,A,kW,231,231,231,231,231,232,232,230,230,230,72,60,75,69,123,109,123,57,45,62,16,0,13,0,17,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,189583.699,0.000,46020.799,0.000,233.086,0.000,50.0
06/30/2011,03:30:00,600,V,A,kW,231,231,231,231,231,232,232,230,231,231,68,58,74,66,101,91,104,45,38,55,15,0,13,0,17,0,45,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1.00,0.00,0.99,0.00,1.00,0.00,0.99,0.00,189591.478,0.000,46021.651,0.000,233.244,0.000,50.0
06/30/2011,03:40:00,600,V,A,kW,231,232,232,231,232,233,233,231,231,231,40,0,45,28,79,64,78,29,0,33,9,0,0,0,10,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,189595.638,0.000,46021.819,0.000,233.592,0.000,50.0
06/30/2011,03:50:00,600,V,A,kW,231,232,232,231,233,234,233,230,230,231,29,0,35,21,80,68,78,0,0,25,6,0,0,0,8,0,14,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0.96,0.00,0.00,0.00,1.00,0.00,0.96,0.00,189598.610,0.000,46022.647,0.000,233.638,0.000,50.0
06/30/2011,04:00:00,600,V,A,kW,231,232,231,231,232,233,233,229,230,230,70,52,68,63,118,103,116,41,26,43,15,0,12,0,15,0,42,0,3,0,3,0,1,0,7,0,0,0,0,0,0,0,0,0,0.98,0.00,0.98,0.00,1.00,0.00,0.99,0.00,189605.977,0.000,46024.150,0.000,233.638,0.000,50.0
06/30/2011,04:10:00,600,V,A,kW,230,231,231,230,231,232,232,229,230,230,75,58,74,69,88,71,86,58,42,58,17,0,13,0,17,0,47,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0.99,0.00,1.00,0.00,1.00,0.00,0.99,0.00,189614.066,0.000,46025.116,0.000,233.653,0.000,50.0
06/30/2011,04:20:00,600,V,A,kW,231,231,231,231,231,232,232,230,231,231,81,68,83,77,108,93,107,72,58,72,18,0,15,0,19,0,52,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,189623.117,0.000,46025.846,0.000,233.703,0.000,50.0
06/30/2011,04:30:00,600,V,A,kW,230,230,231,230,231,232,231,229,229,230,130,124,137,130,212,208,213,58,45,58,30,0,28,0,31,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,189638.313,0.000,46026.383,0.000,234.057,0.000,50.0
06/30/2011,04:40:00,600,V,A,kW,230,230,231,230,231,231,231,229,229,230,168,163,177,169,198,193,206,150,150,162,39,0,37,0,41,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,189658.007,0.000,46026.675,0.000,234.330,0.000,50.0
06/30/2011,04:50:00,600,V,A,kW,230,230,231,230,231,231,231,229,229,230,176,170,184,176,217,210,226,150,145,159,40,0,39,0,42,0,121,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,189678.513,0.000,46027.155,0.000,234.522,0.000,50.0
06/30/2011,05:00:00,600,V,A,kW,230,230,230,230,230,231,231,229,230,230,186,180,193,186,220,212,230,161,157,172,43,0,41,0,44,0,128,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,189700.186,0.000,46028.032,0.000,234.532,0.000,50.0
06/30/2011,05:10:00,600,V,A,kW,229,230,230,229,230,231,231,229,229,230,178,172,185,178,219,211,227,136,132,144,40,0,39,0,42,0,121,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,189720.831,0.000,46028.802,0.000,234.536,0.000,50.0
06/30/2011,05:20:00,600,V,A,kW,230,230,230,230,231,231,231,229,229,230,155,152,166,157,209,206,219,100,101,113,35,0,35,0,38,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,189739.068,0.000,46029.093,0.000,234.798,0.000,50.0
06/30/2011,05:30:00,600,V,A,kW,229,230,230,229,231,231,231,228,228,229,147,147,158,150,186,187,201,104,104,114,33,0,33,0,36,0,102,0,3,0,3,0,1,0,7,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,1.00,0.00,0.99,0.00,189756.394,0.000,46030.549,0.000,234.820,0.000,50.0
06/30/2011,05:40:00,600,V,A,kW,229,230,230,229,231,231,231,228,228,228,153,152,164,156,202,202,217,99,99,111,34,0,34,0,37,0,105,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,189774.380,0.000,46031.328,0.000,234.857,0.000,50.0
06/30/2011,05:50:00,600,V,A,kW,229,229,229,229,230,230,230,228,228,229,164,163,175,167,202,202,219,121,115,123,37,0,37,0,40,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,-0.99,0.00,0.99,0.00,189793.577,0.000,46031.552,0.000,234.972,0.000,50.0
06/30/2011,06:00:00,600,V,A,kW,228,228,229,228,230,230,230,227,228,228,128,122,130,126,167,160,170,98,97,104,29,0,27,0,29,0,85,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,189808.084,0.000,46032.360,0.000,235.090,0.000,50.0
06/30/2011,06:10:00,600,V,A,kW,228,229,229,228,230,230,230,227,227,227,135,127,137,133,170,157,168,105,99,107,30,0,28,0,31,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,-0.99,0.00,0.99,0.00,189823.305,0.000,46032.566,0.000,235.253,0.000,50.0
06/30/2011,06:20:00,600,V,A,kW,229,229,229,229,230,230,230,228,228,229,137,138,148,141,170,173,182,117,119,128,31,0,31,0,33,0,95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,189839.471,0.000,46032.907,0.000,235.262,0.000,50.0
06/30/2011,06:30:00,600,V,A,kW,229,229,229,229,230,230,230,228,228,228,160,163,172,165,198,201,211,137,138,148,36,0,37,0,39,0,112,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,189858.398,0.000,46033.432,0.000,235.400,0.000,50.0
06/30/2011,06:40:00,600,V,A,kW,229,229,229,229,230,230,230,228,228,228,132,134,144,136,172,174,189,112,117,126,30,0,30,0,32,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99,0.00,0.99,0.00,-0.99,0.00,0.99,0.00,189874.033,0.000,46033.601,0.000,235.531,0.000,50.0
06/30/2011,06:50:00,600,V,A,kW,228,228,228,228,229,229,229,227,227,227,129,130,140,133,167,170,179,84,83,88,29,0,29,0,31,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,-0.99,0.00,0.99,0.00,189889.242,0.000,46033.950,0.000,235.742,0.000,50.0
06/30/2011,07:00:00,600,V,A,kW,227,227,227,227,228,229,229,225,225,226,109,113,121,114,169,170,182,76,75,84,24,0,25,0,27,0,76,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,189902.255,0.000,46034.606,0.000,235.893,0.000,50.0
06/30/2011,07:10:00,600,V,A,kW,227,227,227,227,228,228,228,226,226,226,126,133,141,133,200,206,213,95,102,111,28,0,30,0,31,0,89,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,189917.415,0.000,46035.160,0.000,235.910,0.000,50.0
06/30/2011,07:20:00,600,V,A,kW,228,227,227,227,229,229,229,226,226,226,151,158,166,158,200,205,217,114,124,130,34,0,36,0,37,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.00,1.00,0.00,0.99,0.00,0.99,0.00,189935.501,0.000,46035.445,0.000,235.995,0.000,50.0
06/30/2011,07:30:00,600,V,A,kW,228,228,229,228,230,230,229,227,227,227,129,135,144,136,176,186,195,80,88,96,29,0,30,0,32,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,-0.99,0.00,0.99,0.00,189951.100,0.000,46035.681,0.000,236.129,0.000,50.0
06/30/2011,07:40:00,600,V,A,kW,228,229,229,228,230,230,230,228,228,228,120,124,130,124,177,183,190,81,86,94,27,0,28,0,29,0,84,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,189965.365,0.000,46036.397,0.000,236.151,0.000,50.0
06/30/2011,07:50:00,600,V,A,kW,227,227,227,227,229,230,229,226,226,226,170,177,185,177,256,261,272,118,125,130,38,0,40,0,42,0,120,0,1,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,1.00,0.00,0.99,0.00,189985.626,0.000,46037.380,0.000,236.188,0.000,50.0
06/30/2011,08:00:00,600,V,A,kW,225,225,225,225,227,227,226,224,224,223,176,183,192,183,218,228,234,121,123,133,39,0,41,0,43,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,190006.438,0.000,46037.842,0.000,236.518,0.000,50.0
06/30/2011,08:10:00,600,V,A,kW,225,225,225,225,227,227,227,223,223,223,166,166,176,169,225,225,234,127,128,137,37,0,37,0,39,0,113,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,190025.654,0.000,46038.368,0.000,236.640,0.000,50.0
06/30/2011,08:20:00,600,V,A,kW,226,226,226,226,227,227,227,224,224,224,117,120,129,122,161,166,177,84,86,93,26,0,27,0,29,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99,0.00,0.99,0.00,-0.99,0.00,0.99,0.00,190039.465,0.000,46038.642,0.000,236.985,0.000,50.0
06/30/2011,08:30:00,600,V,A,kW,225,226,225,225,226,227,226,223,224,223,98,98,107,101,163,166,172,56,56,66,22,0,22,0,24,0,68,0,2,0,2,0,2,0,6,0,0,0,0,0,0,0,0,0,0.98,0.00,0.99,0.00,0.99,0.00,0.99,0.00,190050.862,0.000,46039.836,0.000,236.998,0.000,50.0
06/30/2011,08:40:00,600,V,A,kW,227,227,227,227,231,231,231,224,224,224,114,117,123,118,171,172,179,87,90,97,25,0,26,0,27,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,190064.308,0.000,46040.418,0.000,237.218,0.000,50.0
06/30/2011,08:50:00,600,V,A,kW,227,227,227,227,229,229,229,225,226,226,109,110,117,112,159,158,167,84,85,91,24,0,24,0,26,0,74,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,1.00,0.00,0.99,0.00,190077.078,0.000,46041.052,0.000,237.255,0.000,50.0
06/30/2011,09:00:00,600,V,A,kW,226,226,226,226,227,227,227,225,225,225,100,97,105,100,139,130,138,72,71,80,22,0,21,0,23,0,66,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,190088.457,0.000,46041.674,0.000,237.331,0.000,50.0
06/30/2011,09:10:00,600,V,A,kW,225,225,225,225,226,227,226,224,224,224,102,102,110,104,163,162,169,74,75,83,22,0,22,0,24,0,68,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,190100.237,0.000,46042.321,0.000,237.390,0.000,50.0
06/30/2011,09:20:00,600,V,A,kW,225,225,224,224,226,227,226,224,224,224,114,115,122,117,167,170,179,78,78,84,25,0,25,0,27,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.00,-0.99,0.00,-0.99,0.00,0.99,0.00,190113.395,0.000,46042.618,0.000,237.718,0.000,50.0
06/30/2011,09:30:00,600,V,A,kW,225,224,224,224,226,226,226,223,223,223,132,133,141,135,200,202,208,88,89,97,29,0,29,0,31,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.00,-0.99,0.00,1.00,0.00,0.99,0.00,190128.649,0.000,46043.005,0.000,237.990,0.000,50.0
06/30/2011,09:40:00,600,V,A,kW,224,224,224,224,225,225,225,223,222,222,150,153,160,154,200,199,206,124,127,135,33,0,34,0,36,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,190146.114,0.000,46043.093,0.000,238.081,0.000,50.0
06/30/2011,09:50:00,600,V,A,kW,224,223,223,223,225,224,224,223,223,223,172,174,181,175,209,210,217,145,148,155,38,0,39,0,40,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,190165.956,0.000,46043.204,0.000,238.260,0.000,50.0
06/30/2011,10:00:00,600,V,A,kW,224,224,224,224,225,225,225,222,222,222,129,129,137,131,161,156,164,107,109,116,29,0,29,0,30,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,190180.860,0.000,46043.526,0.000,238.368,0.000,50.0
06/30/2011,10:10:00,600,V,A,kW,225,224,224,224,227,226,226,222,222,222,131,133,140,134,187,186,193,93,96,104,29,0,29,0,31,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99,0.00,-0.99,0.00,-0.99,0.00,0.99,0.00,190196.030,0.000,46043.639,0.000,238.705,0.000,50.0
06/30/2011,10:20:00,600,V,A,kW,225,225,225,225,227,227,226,224,224,224,147,147,156,150,185,188,199,97,100,109,33,0,33,0,35,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,190212.990,0.000,46043.772,0.000,239.195,0.000,50.0
06/30/2011,10:30:00,600,V,A,kW,226,226,226,226,228,228,228,222,221,221,131,135,142,136,182,189,195,92,96,102,29,0,30,0,31,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,190228.365,0.000,46044.141,0.000,239.423,0.000,50.0
06/30/2011,10:40:00,600,V,A,kW,226,226,226,226,227,227,227,225,225,225,108,111,118,112,144,146,152,83,85,91,24,0,25,0,26,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.00,-0.99,0.00,-0.99,0.00,0.99,0.00,190241.107,0.000,46044.467,0.000,239.757,0.000,50.0
06/30/2011,10:50:00,600,V,A,kW,227,227,226,226,228,228,227,226,226,226,101,104,110,105,137,140,146,68,72,78,22,0,23,0,24,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,1.00,0.00,0.99,0.00,190253.024,0.000,46044.880,0.000,239.969,0.000,50.0
06/30/2011,11:00:00,600,V,A,kW,226,226,226,226,228,227,227,224,224,224,137,140,146,141,180,183,188,108,111,116,31,0,31,0,32,0,94,0,2,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,190269.011,0.000,46045.727,0.000,239.971,0.000,50.0
06/30/2011,11:10:00,600,V,A,kW,226,226,226,226,227,227,226,225,225,224,126,129,135,130,186,186,195,61,60,67,28,0,29,0,30,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99,0.00,-0.99,0.00,-0.99,0.00,0.99,0.00,190283.699,0.000,46046.008,0.000,240.424,0.000,50.0
06/30/2011,11:20:00,600,V,A,kW,226,226,225,225,227,227,227,225,224,224,95,92,99,95,132,129,140,64,61,68,21,0,20,0,22,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0.00,0.98,0.00,0.99,0.00,0.98,0.00,190294.417,0.000,46046.543,0.000,240.553,0.000,50.0
06/30/2011,11:30:00,600,V,A,kW,225,224,224,224,226,226,226,223,223,223,127,124,130,127,167,167,173,80,73,82,28,0,27,0,28,0,83,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,190308.606,0.000,46047.405,0.000,240.704,0.000,50.0
06/30/2011,11:40:00,600,V,A,kW,224,224,223,223,225,225,225,223,223,223,145,146,152,147,173,174,182,125,126,132,32,0,32,0,33,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.00,-0.99,0.00,0.99,0.00,0.99,0.00,190325.172,0.000,46047.645,0.000,240.873,0.000,50.0
06/30/2011,11:50:00,600,V,A,kW,225,224,224,224,226,226,225,223,223,223,123,124,130,125,157,157,163,104,107,114,27,0,27,0,29,0,83,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,-0.99,0.00,-0.99,0.00,-0.99,0.00,-0.99,0.00,190339.314,0.000,46047.669,0.000,241.704,0.000,50.0
06/30/2011,12:00:00,600,V,A,kW,225,225,225,225,226,226,226,224,224,224,88,88,93,89,122,122,130,64,64,69,19,0,19,0,20,0,58,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,-0.99,0.00,-0.99,0.00,-0.99,0.00,-0.99,0.00,190349.355,0.000,46047.696,0.000,242.274,0.000,50.0
06/30/2011,12:10:00,600,V,A,kW,224,224,223,223,225,225,224,222,222,221,110,111,116,112,158,164,172,80,84,87,24,0,24,0,25,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,190361.896,0.000,46048.265,0.000,242.449,0.000,50.0
06/30/2011,12:20:00,600,V,A,kW,223,223,222,222,225,225,225,222,222,222,140,145,149,144,166,170,177,112,117,123,30,0,32,0,33,0,95,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,190378.013,0.000,46049.141,0.000,242.537,0.000,50.0
06/30/2011,12:30:00,600,V,A,kW,225,224,224,224,226,225,225,223,223,223,128,134,139,133,176,179,186,77,82,87,28,0,29,0,31,0,88,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,190393.002,0.000,46050.166,0.000,242.579,0.000,50.0
06/30/2011,12:40:00,600,V,A,kW,224,224,223,223,225,224,225,223,223,223,134,138,142,138,198,201,203,102,105,108,30,0,30,0,31,0,91,0,2,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,190408.483,0.000,46051.207,0.000,242.579,0.000,50.0
06/30/2011,12:50:00,600,V,A,kW,226,226,226,226,227,227,227,224,224,224,138,140,144,140,194,197,202,92,95,98,31,0,31,0,32,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.99,0.00,-0.99,0.00,-0.99,0.00,-0.99,0.00,190424.423,0.000,46051.260,0.000,243.101,0.000,50.0
06/30/2011,13:00:00,600,V,A,kW,227,227,227,227,228,228,228,226,226,226,165,163,168,165,221,219,224,125,122,125,37,0,37,0,38,0,112,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,0.99,0.00,0.99,0.00,190443.308,0.000,46051.751,0.000,243.125,0.000,50.0
06/30/2011,13:10:00,600,V,A,kW,227,227,227,227,228,228,228,226,226,226,170,169,173,170,200,196,205,142,144,145,38,0,38,0,39,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.99,0.00,0.99,0.00,-0.99,0.00,0.99,0.00,190462.739,0.000,46051.952,0.000,243.432,0.000,50.0
06/30/2011,13:20:00,600,V,A,kW,227,227,227,227,228,227,228,226,226,226,161,159,163,161,190,189,196,131,128,134,36,0,36,0,37,0,109,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.99,0.00,0.99,0.00,0.99,0.00,0.99,0.00,190481.088,0.000,46052.506,0.000,243.489,0.000,50.0
06/30/2011,13:30:00,600,V,A,kW,228,228,228,228,229,229,229,226,227,226,109,104,110,107,185,182,188,82,76,84,25,0,23,0,25,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,190493.528,0.000,46052.700,0.000,243.865,0.000,50.0
06/30/2011,13:40:00,600,V,A,kW,227,227,227,227,230,230,230,224,224,224,94,85,94,91,147,137,147,61,55,62,21,0,19,0,21,0,61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,190503.967,0.000,46053.263,0.000,244.068,0.000,50.0
06/30/2011,13:50:00,600,V,A,kW,225,226,226,225,227,228,228,223,223,223,115,111,117,114,156,157,159,89,86,92,26,0,25,0,26,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,190517.029,0.000,46053.641,0.000,244.552,0.000,50.0
06/30/2011,14:00:00,600,V,A,kW,226,227,227,226,228,228,228,225,226,226,114,108,116,112,150,143,152,98,94,101,26,0,24,0,26,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,190529.974,0.000,46054.101,0.000,244.794,0.000,50.0
06/30/2011,14:10:00,600,V,A,kW,226,226,226,226,227,227,227,225,226,226,123,118,127,122,146,142,150,108,103,112,28,0,27,0,28,0,83,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,190543.992,0.000,46054.759,0.000,244.806,0.000,50.0
06/30/2011,14:20:00,600,V,A,kW,226,226,226,226,227,227,227,225,225,226,109,101,111,107,146,142,151,95,86,97,24,0,23,0,25,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,190556.274,0.000,46055.014,0.000,245.013,0.000,50.0
06/30/2011,14:30:00,600,V,A,kW,226,226,226,226,227,227,227,225,225,225,111,106,115,110,157,150,159,90,85,95,25,0,24,0,26,0,75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,190568.976,0.000,46055.480,0.000,245.023,0.000,50.0
