CUPS: , ES0031103670825001TB0F
Fecha inicio : , 06/09/2020
Fecha fin : , 06/10/2020
Fecha y hora de extracción : , 20/10/2020 12:12:01
Tarifa : , No se encontró la tarifa 

Fecha  , Hora  , Consumo (Wh) , Precio (€/kWh) , Coste por hora (€)
2020-10-04 , 9.0 , 610.0 , 0.054677 , 0.033352969999999996
2020-10-04 , 10.0 , 429.0 , 0.057417 , 0.024631893000000002
2020-10-04 , 11.0 , 233.0 , 0.059287 , 0.013813871
2020-10-04 , 12.0 , 197.0 , 0.055597 , 0.010952609
2020-10-04 , 13.0 , 1201.0 , 0.053817 , 0.064634217
2020-10-04 , 14.0 , 912.0 , 0.051817 , 0.047257104
2020-10-04 , 15.0 , 701.0 , 0.048747 , 0.034171647
2020-10-04 , 16.0 , 343.0 , 0.046317 , 0.015886730999999998
2020-10-04 , 17.0 , 79.0 , 0.049337 , 0.003897623
2020-10-04 , 18.0 , 170.0 , 0.049717 , 0.008451889999999998
2020-10-04 , 19.0 , 445.0 , 0.056727 , 0.025243514999999998
2020-10-04 , 20.0 , 425.0 , 0.064837 , 0.027555725000000003
2020-10-04 , 21.0 , 457.0 , 0.079767 , 0.036453519
2020-10-04 , 22.0 , 904.0 , 0.076797 , 0.06942448799999999
2020-10-04 , 23.0 , 517.0 , 0.075097 , 0.038825148999999996
2020-10-04 , 24.0 , 439.0 , 0.071907 , 0.031567173

2020-10-05 , 1.0 , 451.0 , 0.063637 , 0.028700286999999998
2020-10-05 , 2.0 , 332.0 , 0.058467 , 0.019411044
2020-10-05 , 3.0 , 335.0 , 0.058047 , 0.019445745
2020-10-05 , 4.0 , 362.0 , 0.058017 , 0.021002154000000002
2020-10-05 , 5.0 , 224.0 , 0.058037 , 0.013000287999999999
2020-10-05 , 6.0 , 268.0 , 0.063847 , 0.017110996
2020-10-05 , 7.0 , 252.0 , 0.078807 , 0.019859364
2020-10-05 , 8.0 , 202.0 , 0.088107 , 0.017797614
2020-10-05 , 9.0 , 500.0 , 0.090827 , 0.0454135
2020-10-05 , 10.0 , 345.0 , 0.090317 , 0.031159364999999998
2020-10-05 , 11.0 , 356.0 , 0.086947 , 0.030953132
2020-10-05 , 12.0 , 498.0 , 0.083337 , 0.04150182599999999
2020-10-05 , 13.0 , 62.0 , 0.081867 , 0.005075754
2020-10-05 , 14.0 , 64.0 , 0.080137 , 0.005128768
2020-10-05 , 15.0 , 426.0 , 0.077147 , 0.032864621999999996
2020-10-05 , 16.0 , 69.0 , 0.077047 , 0.005316243
2020-10-05 , 17.0 , 12.0 , 0.077887 , 9.34644E-4
2020-10-05 , 18.0 , 389.0 , 0.082307 , 0.032017423
2020-10-05 , 19.0 , 380.0 , 0.085547 , 0.03250786
2020-10-05 , 20.0 , 412.0 , 0.099097 , 0.040827964
2020-10-05 , 21.0 , 1360.0 , 0.097177 , 0.13216072
2020-10-05 , 22.0 , 992.0 , 0.091877 , 0.091141984
2020-10-05 , 23.0 , 446.0 , 0.083917 , 0.037426982000000004
2020-10-05 , 24.0 , 416.0 , 0.082327 , 0.034248032000000005

2020-10-06 , 1.0 , 408.0 , 0.086237 , 0.035184695999999994
2020-10-06 , 2.0 , 328.0 , 0.083617 , 0.027426376
2020-10-06 , 3.0 , 393.0 , 0.079177 , 0.031116560999999997
2020-10-06 , 4.0 , 237.0 , 0.076227 , 0.018065799
2020-10-06 , 5.0 , 192.0 , 0.076297 , 0.014649024
2020-10-06 , 6.0 , 330.0 , 0.075777 , 0.02500641
2020-10-06 , 7.0 , 197.0 , 0.076997 , 0.015168408999999999
2020-10-06 , 8.0 , 280.0 , 0.087887 , 0.024608360000000003
2020-10-06 , 9.0 , 264.0 , 0.090587 , 0.023914968
2020-10-06 , 10.0 , 434.0 , 0.090127 , 0.039115118000000004
2020-10-06 , 11.0 , 222.0 , 0.089057 , 0.019770654000000002
2020-10-06 , 12.0 , 121.0 , 0.085817 , 0.010383857000000002
2020-10-06 , 13.0 , 58.0 , 0.083207 , 0.004826006000000001
2020-10-06 , 14.0 , 183.0 , 0.079927 , 0.014626641
2020-10-06 , 15.0 , 87.0 , 0.078727 , 0.006849249
2020-10-06 , 16.0 , 75.0 , 0.078757 , 0.0059067749999999995
2020-10-06 , 17.0 , 42.0 , 0.080217 , 0.003369114
2020-10-06 , 18.0 , 370.0 , 0.084937 , 0.03142669
2020-10-06 , 19.0 , 463.0 , 0.088787 , 0.041108381
2020-10-06 , 20.0 , 463.0 , 0.093217 , 0.043159471
2020-10-06 , 21.0 , 686.0 , 0.096867 , 0.066450762
2020-10-06 , 22.0 , 690.0 , 0.094667 , 0.06532022999999999
2020-10-06 , 23.0 , 412.0 , 0.090597 , 0.037325963999999996
2020-10-06 , 24.0 , 428.0 , 0.088247 , 0.037769716

Total (Wh): , 276694.0
