Date,Time,Period,Unit V,Unit A,Unit W,Unit An,Voltage/Phase 1,Voltage/Phase 2,Voltage/Phase 3,Voltage/Triphasic ~,Maximum voltage/Phase 1,Maximum voltage/Phase 2,Maximum voltage/Phase 3,Maximum voltage/Triphasic ~,Minimum voltage/Phase 1,Minimum voltage/Phase 2,Minimum voltage/Phase 3,Minimum voltage/Triphasic ~,Current/Phase 1,Current/Phase 2,Current/Phase 3,Current/Triphasic ~,Current/In,Maximum current/Phase 1,Maximum current/Phase 2,Maximum current/Phase 3,Maximum current/Triphasic ~,Maximum current/In,Power/Phase 1 +,Power/Phase 2 +,Power/Phase 3 +,Power/Triphasic +,Power L/Phase 1 +,Power L/Phase 2 +,Power L/Phase 3 +,Power L/Triphasic +,Power C/Phase 1 +,Power C/Phase 2 +,Power C/Phase 3 +,Power C/Triphasic +,Power factor/Phase 1 +,Power factor/Phase 2 +,Power factor/Phase 3 +,Power factor/Triphasic +,Frequency/Inst,Aparent power/Phase 1 ~,Aparent power/Phase 2 ~,Aparent power/Phase 3 ~,Aparent power/Triphasic,Energy/Energy III +,Energy/Energy L III +,Energy/Energy C III +,Maximum aparent power/Phase 1 maximum ~,Maximum aparent power/Phase 2 maximum ~,Maximum aparent power/Phase 3 maximum ~,Maximum aparent power/Triphasic maximum
06/29/2011,06:20:00,600.0,V,A,W,A,229,229,229,229,230,231,230,230,228,228,228,228,68.983,70.542,68.828,69.451,0.000,86.747,89.319,86.513,87.526,0.000,12020,11811,11594,35425,10362,11144,10741,32247,0,0,0,0,0.75,0.72,0.73,0.74,50.0,15797.107,16154.118,15761.612,47816,490.093,436.150,0.348,19951.810,20632.689,19897.990,60317
06/29/2011,06:30:00,600.0,V,A,W,A,229,230,229,229,230,231,230,230,228,228,228,228,57.135,57.759,56.979,57.291,0.000,77.012,79.576,76.778,77.789,0.000,9765,9234,9256,28255,8796,9586,9294,27676,0,0,0,0,0.74,0.69,0.70,0.71,50.0,13083.915,13284.570,13048.191,39498,494.789,440.747,0.348,17712.760,18382.056,17658.940,53557
06/29/2011,06:40:00,600.0,V,A,W,A,228,229,228,228,229,230,229,229,228,228,228,228,61.267,62.514,61.111,61.631,0.000,79.342,81.369,79.342,80.018,0.000,9858,9327,9219,28404,9989,10884,10518,31391,0,0,0,0,0.70,0.65,0.66,0.67,50.0,13968.876,14315.706,13933.308,42314,499.510,445.962,0.348,18169.318,18714.870,18169.318,54957
06/29/2011,06:50:00,600.0,V,A,W,A,229,229,228,229,230,231,230,230,227,227,227,227,60.955,62.124,60.565,61.215,0.000,86.903,87.682,84.175,86.253,0.000,10138,9753,9627,29518,9635,10439,10017,30091,0,0,0,0,0.72,0.68,0.69,0.70,50.0,13958.695,14226.396,13808.820,42071,504.416,450.966,0.348,19987.690,20254.542,19360.250,59370
06/29/2011,07:00:00,600.0,V,A,W,A,227,228,227,227,230,230,230,230,225,226,225,225,45.989,46.301,46.067,46.119,0.000,98.360,101.477,99.451,99.763,0.000,7603,6990,7160,21753,7212,7899,7643,22754,0,0,0,0,0.72,0.66,0.68,0.69,50.0,10439.503,10556.628,10457.209,31529,508.034,454.751,0.348,22622.800,23339.710,22873.730,67970
06/29/2011,07:10:00,600.0,V,A,W,A,227,227,227,227,229,229,229,229,225,226,225,225,107.245,111.454,108.648,109.116,0.000,121.898,127.198,123.768,124.288,0.000,18096,18116,17734,53946,16419,17838,17252,51509,0,0,0,0,0.74,0.71,0.71,0.72,50.0,24344.615,25300.058,24663.096,74452,516.995,463.308,0.348,27914.642,29128.342,28342.872,85060
06/29/2011,07:20:00,600.0,V,A,W,A,229,229,229,229,230,231,230,230,228,228,228,228,81.914,84.486,82.304,82.901,0.000,115.507,120.495,116.910,117.637,0.000,13903,13740,13486,41129,12691,13740,13245,39676,0,0,0,0,0.74,0.70,0.71,0.72,50.0,18758.306,19347.294,18847.616,57047,523.834,469.908,0.348,26566.610,27834.345,26889.300,80861
06/29/2011,07:30:00,600.0,V,A,W,A,230,230,229,230,230,231,230,230,229,229,228,229,75.297,76.934,75.297,75.843,0.000,97.113,99.529,97.347,97.996,0.000,12878,12609,12429,37916,11629,12479,12076,36184,0,0,0,0,0.74,0.71,0.71,0.72,50.0,17318.310,17694.820,17243.013,52323,530.135,475.921,0.348,22335.990,22991.199,22389.810,67599
06/29/2011,07:40:00,600.0,V,A,W,A,229,229,229,229,230,231,230,230,228,228,228,228,106.777,110.440,107.245,108.154,0.000,125.639,130.315,126.574,127.509,0.000,18301,18283,17753,54337,16344,17597,17029,50970,0,0,0,0,0.74,0.72,0.72,0.73,50.0,24451.933,25290.760,24559.105,74398,539.161,484.387,0.348,28896.970,30102.765,29112.020,87493
06/29/2011,07:50:00,600.0,V,A,W,A,230,230,229,230,231,231,231,231,229,229,228,229,76.622,78.641,76.778,77.347,0.000,111.298,115.662,111.843,112.934,0.000,12822,12479,12299,37600,12169,13128,12670,37967,0,0,0,0,0.72,0.69,0.69,0.70,50.0,17623.060,18087.430,17582.162,53347,545.408,490.694,0.348,25709.838,26717.922,25835.733,78149
06/29/2011,08:00:00,600.0,V,A,W,A,227,227,227,227,229,230,229,229,226,226,225,226,47.938,48.171,48.015,48.041,0.000,62.904,63.137,63.137,63.059,0.000,8181,7658,7717,23556,7193,7806,7698,22697,0,0,0,0,0.75,0.69,0.70,0.71,50.0,10881.926,10934.817,10899.405,32764,549.322,494.466,0.348,14405.016,14521.510,14458.373,43049
06/29/2011,08:10:00,600.0,V,A,W,A,225,225,225,225,226,226,226,226,224,224,223,224,76.155,79.031,77.324,77.503,0.000,113.558,115.662,111.220,113.480,0.000,12635,12701,12410,37746,11666,12535,12243,36444,0,0,0,0,0.73,0.71,0.71,0.72,50.0,17134.875,17781.975,17397.900,52401,555.595,500.522,0.348,25664.108,26139.612,25135.720,76665
06/29/2011,08:20:00,600.0,V,A,W,A,227,227,226,227,230,230,230,230,224,224,223,224,81.135,83.161,81.603,81.966,0.000,112.701,116.754,113.948,114.468,0.000,13698,13332,13171,40201,12356,13388,13004,38748,0,0,0,0,0.74,0.70,0.71,0.72,49.9,18417.645,18877.547,18442.278,55832,562.282,506.965,0.348,25921.230,26853.420,26208.040,77221
06/29/2011,08:30:00,600.0,V,A,W,A,227,227,227,227,229,229,229,229,227,227,226,227,73.972,75.531,74.128,74.544,0.000,117.455,127.509,119.793,121.586,0.000,12151,11682,11557,35390,11741,12664,12299,36704,0,0,0,0,0.72,0.67,0.68,0.69,50.0,16791.644,17145.537,16827.056,50930,568.165,513.064,0.348,26897.195,29199.561,27432.597,82940
06/29/2011,08:40:00,600.0,V,A,W,A,227,227,227,227,229,229,229,229,226,226,225,226,115.429,119.092,115.740,116.754,0.000,124.392,127.977,125.249,125.873,0.000,19867,19915,19274,59056,17332,18468,17957,53757,0,0,0,0,0.75,0.73,0.73,0.74,50.0,26202.383,27033.884,26272.980,79710,577.976,521.992,0.348,28485.768,29306.733,28682.021,86361
06/29/2011,08:50:00,600.0,V,A,W,A,225,225,225,225,227,227,227,227,224,224,224,224,94.619,97.191,94.463,95.424,0.000,117.221,120.962,117.377,118.520,0.000,16121,15984,15490,47595,14089,15094,14673,43856,0,0,0,0,0.75,0.72,0.72,0.73,50.0,21289.275,21867.975,21254.175,64589,585.882,529.278,0.348,26609.167,27458.374,26644.579,80602
06/29/2011,09:00:00,600.0,V,A,W,A,224,225,224,224,226,226,226,226,223,223,222,223,79.109,80.979,79.109,79.732,0.000,95.242,97.658,94.775,95.892,0.000,13418,13202,12930,39550,11722,12572,12206,36500,0,0,0,0,0.75,0.72,0.72,0.73,50.0,17720.416,18220.275,17720.416,53760,592.455,535.344,0.348,21524.692,22070.708,21419.150,64311
06/29/2011,09:10:00,600.0,V,A,W,A,224,224,223,224,225,226,225,225,222,222,222,222,88.306,90.410,88.461,89.059,0.000,98.282,101.010,98.594,99.295,0.000,15114,14945,14636,44695,12840,13758,13375,39973,0,0,0,0,0.76,0.73,0.74,0.74,50.0,19780.544,20251.840,19726.803,59834,599.880,541.985,0.348,22113.450,22828.260,22183.650,66838
06/29/2011,09:20:00,600.0,V,A,W,A,225,225,224,225,229,229,229,229,222,222,222,222,83.941,85.889,83.863,84.564,0.000,106.388,109.349,105.686,107.141,0.000,14369,14148,13820,42337,12393,13258,12874,38525,0,0,0,0,0.75,0.73,0.73,0.74,50.0,18886.725,19325.025,18785.312,57103,606.911,548.382,0.348,24362.852,25040.921,24202.094,72967
06/29/2011,09:30:00,600.0,V,A,W,A,225,225,224,225,227,227,227,227,224,224,223,224,97.347,100.152,97.347,98.282,0.000,109.973,116.286,108.882,111.714,0.000,16773,16670,16213,49656,14238,15279,14785,44302,0,0,0,0,0.76,0.73,0.74,0.74,50.0,21903.075,22534.200,21805.728,66410,615.157,555.741,0.348,24963.871,26396.922,24716.214,75493
06/29/2011,09:40:00,600.0,V,A,W,A,225,225,224,225,226,226,225,226,224,224,223,224,104.751,107.868,104.829,105.816,0.000,117.299,120.573,117.143,118.338,0.000,17854,17856,17308,53018,15487,16521,16009,48017,0,0,0,0,0.75,0.73,0.73,0.74,50.0,23568.975,24270.300,23481.696,71426,623.960,563.714,0.348,26509.574,27249.498,26357.175,79581
06/29/2011,09:50:00,600.0,V,A,W,A,225,225,224,225,226,226,226,226,224,224,223,224,88.773,90.955,88.461,89.396,0.000,114.571,116.520,111.064,114.052,0.000,15002,14871,14414,44287,13269,14148,13727,41144,0,0,0,0,0.75,0.72,0.72,0.73,50.0,19973.925,20464.875,19815.264,60336,631.319,570.551,0.348,25893.046,26333.520,25100.464,76796
06/29/2011,10:00:00,600.0,V,A,W,A,224,224,223,224,225,226,225,225,223,223,222,223,87.916,90.020,87.682,88.539,0.000,97.892,100.542,97.658,98.697,0.000,14946,14852,14432,44230,12878,13703,13319,39900,0,0,0,0,0.75,0.73,0.73,0.74,50.0,19693.184,20164.480,19553.086,59499,638.667,577.181,0.348,22025.700,22722.492,21973.050,66354
06/29/2011,10:10:00,600.0,V,A,W,A,223,223,222,223,224,224,224,224,221,221,221,221,98.048,100.932,98.048,99.009,0.000,122.989,127.276,123.145,124.470,0.000,16866,16874,16361,50101,13977,14982,14488,43447,0,0,0,0,0.77,0.74,0.74,0.75,50.0,21864.704,22507.836,21766.656,66187,646.991,584.400,0.348,27549.536,28509.824,27584.480,82924
06/29/2011,10:20:00,600.0,V,A,W,A,223,223,222,223,224,224,223,224,221,221,221,221,104.205,107.557,104.439,105.400,0.000,122.677,126.808,122.599,124.028,0.000,17835,17912,17326,53073,14965,16039,15527,46531,0,0,0,0,0.76,0.74,0.74,0.75,50.0,23237.715,23985.211,23185.458,70514,655.808,592.129,0.348,27479.648,28404.992,27339.577,82645
06/29/2011,10:30:00,600.0,V,A,W,A,223,223,222,223,224,224,223,224,222,222,221,222,74.362,75.921,74.128,74.804,0.000,96.723,99.529,96.957,97.736,0.000,12617,12423,12150,37190,10790,11570,11186,33546,0,0,0,0,0.76,0.73,0.73,0.74,50.0,16582.726,16930.383,16456.416,50019,661.988,597.701,0.348,21665.952,22294.496,21621.411,65480
06/29/2011,10:40:00,600.0,V,A,W,A,223,223,222,223,224,224,223,224,221,221,221,221,60.019,60.799,59.318,60.045,0.000,76.077,78.095,75.063,76.412,0.000,9840,9438,9275,28553,9094,9772,9423,28289,0,0,0,0,0.73,0.69,0.70,0.71,50.0,13384.237,13558.177,13168.596,40153,666.734,602.402,0.348,17041.248,17493.280,16739.049,51298
06/29/2011,10:50:00,600.0,V,A,W,A,222,222,222,222,224,224,223,224,221,221,221,221,98.282,101.399,98.360,99.347,0.000,115.585,120.183,117.221,117.663,0.000,16456,16373,15916,48745,14499,15613,15044,45156,0,0,0,0,0.75,0.72,0.72,0.73,50.0,21818.604,22510.578,21835.920,66354,674.832,609.906,0.348,25891.040,26920.992,26140.283,78799
06/29/2011,11:00:00,600.0,V,A,W,A,223,223,223,223,224,225,224,224,223,222,222,222,84.642,86.825,84.642,85.370,0.000,115.974,120.183,116.442,117.533,0.000,14648,14537,14210,43395,12020,12887,12466,37373,0,0,0,0,0.77,0.74,0.75,0.75,50.0,18875.166,19361.975,18875.166,57196,682.042,616.115,0.348,25978.176,27041.175,26083.008,78818
06/29/2011,11:10:00,600.0,V,A,W,A,223,223,222,223,225,225,224,225,222,222,222,222,76.856,78.329,76.389,77.191,0.000,99.451,102.335,99.763,100.516,0.000,13213,12980,12651,38844,11033,11774,11445,34252,0,0,0,0,0.76,0.74,0.74,0.75,50.0,17138.888,17467.367,16958.358,51692,688.493,621.804,0.348,22376.475,23025.375,22346.912,67357
06/29/2011,11:20:00,600.0,V,A,W,A,222,222,222,222,224,223,223,223,221,221,220,221,94.775,97.502,94.385,95.554,0.000,112.155,116.754,112.077,113.662,0.000,16121,16039,15527,47687,13642,14630,14098,42370,0,0,0,0,0.76,0.73,0.74,0.74,50.0,21040.050,21645.444,20953.470,63717,696.423,628.853,0.348,25122.720,26036.142,24993.171,75902
06/29/2011,11:30:00,600.0,V,A,W,A,223,222,222,222,224,223,223,223,221,221,221,221,84.798,86.825,84.642,85.422,0.000,107.713,111.610,108.570,109.298,0.000,14238,14037,13727,42002,12486,13332,12911,38729,0,0,0,0,0.75,0.72,0.72,0.73,50.0,18909.954,19275.150,18790.524,57066,703.403,635.290,0.348,24127.712,24889.030,24211.110,73079
06/29/2011,11:40:00,600.0,V,A,W,A,223,223,222,223,224,224,223,224,222,222,221,222,71.790,72.959,71.790,72.180,0.000,108.492,111.610,109.427,109.843,0.000,12207,11830,11705,35742,10418,11181,10889,32488,0,0,0,0,0.76,0.72,0.73,0.74,50.0,16009.170,16269.857,15937.380,48283,709.346,640.691,0.348,24302.208,25000.640,24402.221,73507
06/29/2011,11:50:00,600.0,V,A,W,A,223,222,222,222,224,223,223,223,222,222,221,222,97.736,100.854,97.502,98.697,0.000,127.353,131.796,127.743,128.964,0.000,16605,16577,15953,49135,14164,15223,14729,44116,0,0,0,0,0.76,0.73,0.73,0.74,50.0,21795.128,22389.588,21645.444,65927,717.510,648.021,0.348,28527.072,29390.508,28486.689,86120
06/29/2011,12:00:00,600.0,V,A,W,A,223,223,222,223,224,225,224,224,222,222,221,222,77.168,78.719,76.466,77.451,0.000,107.635,111.064,107.401,108.700,0.000,13250,13017,12651,38918,11033,11811,11427,34271,0,0,0,0,0.76,0.74,0.74,0.75,50.0,17208.464,17554.337,16975.452,51848,723.977,653.718,0.348,24110.240,24989.400,24057.824,72466
06/29/2011,12:10:00,600.0,V,A,W,A,223,223,223,223,225,225,224,225,222,222,222,222,100.776,103.738,100.776,101.763,0.000,115.662,119.326,115.974,116.987,0.000,17071,17078,16566,50715,14760,15724,15211,45695,0,0,0,0,0.75,0.73,0.73,0.74,50.0,22473.048,23133.574,22473.048,68212,732.404,661.309,0.348,26023.950,26848.350,25978.176,78336
06/29/2011,12:20:00,600.0,V,A,W,A,223,223,223,223,224,224,224,224,222,222,222,222,93.683,96.100,93.294,94.359,0.000,103.114,105.764,103.192,104.023,0.000,16083,15984,15471,47538,13455,14352,13913,41720,0,0,0,0,0.76,0.74,0.74,0.75,50.0,20891.309,21430.300,20804.562,63178,740.303,668.244,0.348,23097.536,23691.136,23115.008,69586
06/29/2011,12:30:00,600.0,V,A,W,A,223,223,222,223,225,225,224,225,222,222,221,222,97.814,100.464,97.269,98.516,0.000,126.964,131.173,127.353,128.497,0.000,17090,17078,16436,50604,13679,14574,14135,42388,0,0,0,0,0.78,0.76,0.75,0.76,50.0,21812.522,22403.472,21593.718,65965,748.714,675.289,0.348,28566.900,29513.925,28527.072,86528
06/29/2011,12:40:00,600.0,V,A,W,A,224,224,223,224,225,225,224,225,223,223,223,223,91.735,93.917,91.267,92.306,0.000,126.262,130.627,126.262,127.717,0.000,15729,15668,15156,46553,13306,14111,13709,41126,0,0,0,0,0.76,0.74,0.74,0.75,50.0,20548.640,21037.408,20352.541,62063,756.447,682.121,0.348,28408.950,29391.075,28282.688,86008
06/29/2011,12:50:00,600.0,V,A,W,A,224,224,224,224,226,226,225,226,224,223,223,223,99.061,101.945,98.749,99.918,0.000,118.312,121.352,116.910,118.858,0.000,16903,16874,16343,50120,14555,15501,14970,45026,0,0,0,0,0.75,0.73,0.73,0.74,50.0,22189.664,22835.680,22119.776,67265,764.773,689.601,0.348,26738.512,27425.552,26304.750,80175
06/29/2011,13:00:00,600.0,V,A,W,A,226,226,225,226,227,227,226,227,225,225,224,225,110.518,114.182,110.051,111.584,0.000,123.301,127.899,123.223,124.808,0.000,19233,19358,18606,57197,15990,17078,16436,49504,0,0,0,0,0.76,0.75,0.75,0.75,50.0,24977.068,25805.132,24761.475,75606,774.274,697.823,0.348,27989.327,29033.073,27848.398,84429
06/29/2011,13:10:00,600.0,V,A,W,A,226,226,225,226,227,227,227,227,225,225,224,225,131.250,136.161,132.030,133.147,0.000,136.706,141.227,137.252,138.395,0.000,23519,23901,23151,70571,18133,19395,18792,56320,0,0,0,0,0.79,0.77,0.77,0.78,50.0,29662.500,30772.386,29706.750,90261,785.994,707.177,0.348,31032.262,32058.529,31156.204,93848
06/29/2011,13:20:00,600.0,V,A,W,A,227,227,227,227,228,228,228,228,226,226,226,226,121.196,125.795,121.586,122.859,0.000,131.640,136.550,132.498,133.563,0.000,21432,21639,20962,64033,17332,18654,17994,53980,0,0,0,0,0.77,0.75,0.75,0.76,50.0,27511.492,28555.465,27600.022,83741,796.633,716.146,0.348,30013.920,31133.400,30209.544,91171
06/29/2011,13:30:00,600.0,V,A,W,A,228,228,228,228,229,230,229,229,226,226,226,226,82.850,85.422,83.006,83.759,0.000,111.921,116.286,111.999,113.402,0.000,14387,14203,13931,42521,12300,13388,12855,38543,0,0,0,0,0.76,0.72,0.73,0.74,50.0,18889.800,19476.216,18925.368,57363,803.701,722.552,0.348,25629.909,26745.780,25647.771,77927
06/29/2011,13:40:00,600.0,V,A,W,A,225,226,225,225,228,229,228,228,223,223,223,223,87.214,90.098,87.604,88.305,0.000,127.431,132.342,129.925,129.899,0.000,15356,15279,14989,45624,12319,13443,12892,38654,0,0,0,0,0.77,0.75,0.75,0.76,50.0,19623.150,20362.148,19710.900,59852,811.281,728.973,0.348,29054.268,30306.318,29622.900,87214
06/29/2011,13:50:00,600.0,V,A,W,A,224,224,224,224,226,226,226,226,223,223,223,223,108.024,112.545,108.648,109.739,0.000,120.417,126.574,122.443,123.145,0.000,18692,18876,18328,55896,15468,16855,16139,48462,0,0,0,0,0.77,0.74,0.75,0.75,50.0,24197.376,25210.080,24337.152,73932,820.567,737.024,0.348,27214.242,28605.724,27672.118,83071
06/29/2011,14:00:00,600.0,V,A,W,A,225,225,225,225,226,226,227,226,224,225,224,224,99.607,103.270,99.919,100.932,0.000,119.482,124.080,120.261,121.274,0.000,17108,17152,16714,50974,14592,15780,15100,45472,0,0,0,0,0.76,0.73,0.74,0.74,50.0,22411.575,23235.750,22481.775,68323,829.037,744.578,0.348,27002.932,28042.080,27299.247,82162
06/29/2011,14:10:00,600.0,V,A,W,A,225,225,225,225,227,227,227,227,222,222,222,222,68.282,69.763,68.438,68.828,0.000,98.438,101.867,99.061,99.789,0.000,11909,11533,11483,34925,9765,10680,10277,30722,0,0,0,0,0.77,0.73,0.74,0.75,50.0,15363.450,15696.675,15398.550,46514,834.841,749.683,0.348,22345.426,23123.809,22486.847,67579
06/29/2011,14:20:00,600.0,V,A,W,A,224,224,224,224,226,226,225,226,224,224,223,224,87.370,90.800,87.916,88.695,0.000,103.816,108.102,104.751,105.556,0.000,15095,15112,14822,45029,12542,13721,13022,39285,0,0,0,0,0.76,0.74,0.75,0.75,50.0,19570.880,20339.200,19693.184,59740,842.324,756.213,0.348,23462.416,24431.052,23568.975,71257
06/29/2011,14:30:00,600.0,V,A,W,A,224,225,224,224,226,226,226,226,223,223,223,223,78.329,80.901,78.797,79.342,0.000,137.330,143.409,137.875,139.538,0.000,13865,13740,13579,41184,10865,11941,11334,34140,0,0,0,0,0.78,0.75,0.76,0.76,50.0,17545.696,18202.725,17650.528,53592,849.166,761.888,0.348,31036.580,32410.434,31159.750,94032
06/29/2011,14:40:00,600.0,V,A,W,A,225,225,225,225,226,226,226,226,223,224,223,223,105.764,109.973,106.076,107.271,0.000,131.406,137.252,131.952,133.537,0.000,18730,19025,18402,56157,14704,15891,15156,45751,0,0,0,0,0.78,0.76,0.77,0.77,50.0,23796.900,24743.925,23867.100,72540,858.500,769.490,0.348,29697.756,31018.952,29821.152,89946
06/29/2011,14:50:00,600.0,V,A,W,A,224,225,224,224,225,226,225,225,224,224,223,224,107.089,110.908,107.167,108.388,0.000,132.498,136.317,128.834,132.550,0.000,18860,19062,18402,56324,15002,16150,15508,46660,0,0,0,0,0.78,0.76,0.76,0.77,50.0,23987.936,24954.300,24005.408,73116,867.859,777.244,0.348,29812.050,30807.642,28987.650,89483
06/29/2011,15:00:00,600.0,V,A,W,A,223,223,223,223,225,225,225,225,222,222,222,222,92.592,95.476,92.826,93.631,0.000,113.636,117.689,114.727,115.351,0.000,16456,16503,16065,49024,12561,13517,13041,39119,0,0,0,0,0.79,0.77,0.77,0.78,50.0,20648.016,21291.148,20700.198,62806,876.006,783.746,0.348,25568.100,26480.025,25813.575,77109
06/29/2011,15:10:00,600.0,V,A,W,A,224,224,223,224,225,225,224,225,222,222,222,222,120.573,125.249,121.820,122.547,0.000,126.028,131.173,127.821,128.341,0.000,21451,21713,21148,64312,16381,17708,17085,51174,0,0,0,0,0.79,0.77,0.77,0.78,50.0,27008.352,28055.776,27165.860,82311,886.692,792.245,0.348,28356.300,29513.925,28631.904,86471
06/29/2011,15:20:00,600.0,V,A,W,A,224,224,224,224,226,226,225,226,223,222,222,222,126.964,131.874,127.899,128.912,0.000,140.058,145.280,141.071,142.136,0.000,22699,22993,22279,67971,17295,18635,18031,53961,0,0,0,0,0.79,0.77,0.77,0.78,50.0,28439.936,29539.776,28649.376,86880,897.980,801.207,0.348,31653.108,32833.280,31740.975,95946
06/29/2011,15:30:00,600.0,V,A,W,A,224,224,224,224,226,226,225,226,224,224,223,224,129.224,133.900,130.315,131.146,0.000,134.212,139.278,135.147,136.212,0.000,23203,23475,22854,69532,17462,18765,18161,54388,0,0,0,0,0.79,0.77,0.78,0.78,50.0,28946.176,29993.600,29190.560,88404,909.526,810.239,0.348,30331.912,31476.828,30408.075,91803
06/29/2011,15:40:00,600.0,V,A,W,A,225,225,224,225,226,226,226,226,224,224,223,224,102.724,106.154,103.582,104.153,0.000,122.677,126.808,123.534,124.340,0.000,18171,18190,17827,54188,14350,15520,14970,44840,0,0,0,0,0.78,0.75,0.76,0.77,50.0,23112.900,23884.650,23202.368,70367,918.532,817.691,0.348,27725.002,28658.608,27918.684,83982
06/29/2011,15:50:00,600.0,V,A,W,A,224,225,224,224,226,226,225,226,223,223,223,223,67.814,69.607,67.970,68.464,0.000,105.686,109.116,103.660,106.154,0.000,11648,11348,11167,34163,9877,10810,10425,31112,0,0,0,0,0.76,0.72,0.73,0.74,50.0,15190.336,15661.575,15225.280,46204,924.210,822.860,0.348,23885.036,24660.216,23323.500,71575
06/29/2011,16:00:00,600.0,V,A,W,A,224,224,224,224,225,226,225,225,223,223,223,223,92.436,96.489,93.995,94.307,0.000,123.534,130.783,127.509,127.275,0.000,16419,16707,16324,49450,12729,13833,13356,39918,0,0,0,0,0.79,0.77,0.77,0.77,50.0,20705.664,21613.536,21054.880,63529,932.424,829.494,0.348,27795.150,29556.958,28689.525,85616
06/29/2011,16:10:00,600.0,V,A,W,A,223,223,223,223,224,225,224,224,222,222,222,222,129.302,134.836,131.484,131.874,0.000,133.433,138.811,134.914,135.719,0.000,23184,23679,23114,69977,17276,18635,18105,54016,0,0,0,0,0.80,0.78,0.78,0.79,50.0,28834.346,30068.428,29320.932,88439,944.050,838.470,0.348,29888.992,31232.475,30220.736,91450
06/29/2011,16:20:00,600.0,V,A,W,A,224,224,223,224,225,225,224,225,223,222,222,222,125.873,130.705,127.198,127.925,0.000,133.121,138.187,134.446,135.251,0.000,22345,22622,22075,67042,17257,18598,17994,53849,0,0,0,0,0.79,0.77,0.77,0.77,50.0,28195.552,29277.920,28365.154,85970,955.185,847.414,0.348,29952.225,31092.075,30115.904,91041
06/29/2011,16:30:00,600.0,V,A,W,A,224,224,224,224,225,226,225,225,223,223,223,223,106.154,109.817,106.699,107.557,0.000,135.147,140.369,136.628,137.381,0.000,18730,18858,18309,55897,14797,15928,15434,46159,0,0,0,0,0.78,0.76,0.76,0.77,50.0,23778.496,24599.008,23900.576,72465,964.472,855.082,0.348,30408.075,31723.394,30741.300,92416
06/29/2011,16:40:00,600.0,V,A,W,A,225,225,224,225,226,226,226,226,224,224,223,224,84.253,86.747,84.331,85.110,0.000,101.166,104.751,101.166,102.361,0.000,15021,15001,14618,44640,11629,12553,12076,36258,0,0,0,0,0.79,0.76,0.77,0.77,50.0,18956.925,19518.075,18890.144,57475,971.888,861.108,0.348,22863.516,23673.726,22863.516,69010
06/29/2011,16:50:00,600.0,V,A,W,A,225,225,224,225,226,226,225,226,224,224,223,224,92.125,95.008,92.748,93.294,0.000,127.276,131.718,125.093,128.029,0.000,16214,16206,15879,48299,12989,14037,13542,40568,0,0,0,0,0.78,0.75,0.76,0.76,50.0,20728.125,21376.800,20775.552,62991,979.914,867.852,0.348,28764.376,29768.268,28145.925,86342
06/29/2011,17:00:00,600.0,V,A,W,A,224,224,224,224,225,225,225,225,224,223,223,223,115.585,120.027,116.052,117.221,0.000,129.848,135.147,131.017,132.004,0.000,20500,20749,20072,61321,15971,17244,16584,49799,0,0,0,0,0.79,0.77,0.77,0.77,50.0,25891.040,26886.048,25995.648,78892,990.102,876.127,0.348,29215.800,30408.075,29478.825,88645
06/29/2011,17:10:00,600.0,V,A,W,A,224,224,223,224,225,225,225,225,223,223,223,223,121.274,125.873,122.209,123.119,0.000,134.134,138.889,134.758,135.927,0.000,21302,21546,20944,63792,16959,18301,17679,52939,0,0,0,0,0.78,0.76,0.76,0.77,50.0,27165.376,28195.552,27252.607,82775,1000.700,884.921,0.348,30180.150,31250.025,30320.550,91358
06/29/2011,17:20:00,600.0,V,A,W,A,224,225,224,224,226,226,226,226,222,222,222,222,101.088,104.439,102.101,102.543,0.000,119.092,123.612,120.729,121.144,0.000,17649,17615,17326,52590,14387,15594,15063,45044,0,0,0,0,0.77,0.75,0.75,0.76,50.0,22643.712,23498.775,22870.624,69159,1009.438,892.404,0.348,26914.792,27936.312,27284.754,81474
06/29/2011,17:30:00,600.0,V,A,W,A,225,225,225,225,226,226,226,226,224,224,224,224,86.357,88.695,86.981,87.344,0.000,89.864,92.592,90.955,91.137,0.000,15133,14908,14692,44733,12300,13406,13004,38710,0,0,0,0,0.77,0.74,0.75,0.75,50.0,19430.325,19956.375,19570.725,59035,1016.868,898.837,0.348,20309.264,20925.792,20555.830,61691
06/29/2011,17:40:00,600.0,V,A,W,A,225,226,225,225,226,227,226,226,224,225,224,224,86.669,89.085,87.058,87.604,0.000,122.521,127.276,123.690,124.496,0.000,14890,14648,14358,43896,12729,13870,13430,40029,0,0,0,0,0.76,0.72,0.73,0.74,50.0,19500.525,20133.210,19588.050,59277,1024.158,905.488,0.348,27689.746,28891.652,27953.940,84261
06/29/2011,17:50:00,600.0,V,A,W,A,225,226,225,225,227,227,227,227,224,224,224,224,108.336,111.999,108.882,109.739,0.000,124.704,128.990,125.015,126.236,0.000,18767,18839,18346,55952,15766,16985,16399,49150,0,0,0,0,0.76,0.74,0.74,0.75,50.0,24375.600,25311.774,24498.450,74342,1033.456,913.653,0.348,28307.808,29280.730,28378.405,85636
